,province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,lng,lat,source,distance
1337,江西省,新余市,其他,,,新钢苗圃新城,新钢苗圃新城,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市新钢苗圃新城,114.932877,27.79454,"[{'name': '新余发布', 'url': ''}]",-1
1338,江西省,新余市,其他,,,时代华城,时代华城,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市时代华城,114.954002,27.812651,"[{'name': '新余发布', 'url': ''}]",-1
1339,江西省,新余市,其他,,,景江花园,景江花园,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市景江花园,114.946571,27.828159,"[{'name': '新余发布', 'url': ''}]",-1
1340,江西省,新余市,其他,,,望城小区,望城小区,-1,-1,-1,-1,-1,2,-1,-1,江西省新余市望城小区,114.92382,27.791994,"[{'name': '新余发布', 'url': ''}]",-1
1341,江西省,新余市,其他,,,水澜山,水澜山,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市水澜山,114.9515,27.83263,"[{'name': '新余发布', 'url': ''}]",-1
1342,江西省,新余市,其他,,,江山御景,江山御景,-1,-1,-1,-1,-1,2,-1,-1,江西省新余市江山御景,114.950302,27.82523,"[{'name': '新余发布', 'url': ''}]",-1
1343,江西省,新余市,其他,,,温馨家园,温馨家园,-1,-1,-1,-1,-1,2,-1,-1,江西省新余市温馨家园,114.931831,27.82402,"[{'name': '新余发布', 'url': ''}]",-1
1344,江西省,新余市,其他,,,玉紫花园,玉紫花园,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市玉紫花园,114.941307,27.80307,"[{'name': '新余发布', 'url': ''}]",-1
1345,江西省,新余市,其他,,,绿景水岸,绿景水岸,-1,-1,-1,-1,-1,2,-1,-1,江西省新余市绿景水岸,114.908501,27.830891,"[{'name': '新余发布', 'url': ''}]",-1
1346,江西省,新余市,其他,,,翠湖天地,翠湖天地,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市翠湖天地,114.909088,27.81052,"[{'name': '新余发布', 'url': ''}]",-1
1347,江西省,新余市,其他,,,聚福花园,聚福花园,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市聚福花园,114.934418,27.822639,"[{'name': '新余发布', 'url': ''}]",-1
1348,江西省,新余市,其他,,,阳光华庭,阳光华庭,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市阳光华庭,114.936089,27.82461,"[{'name': '新余发布', 'url': ''}]",-1
1349,江西省,新余市,其他,,,青泉花园,青泉花园,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市青泉花园,114.917259,27.813801,"[{'name': '新余发布', 'url': ''}]",-1
1350,江西省,新余市,其他,,鹄山上塘村委,上塘村,上塘村,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市鹄山上塘村委上塘村,115.007111,28.039961,"[{'name': '新余发布', 'url': ''}]",-1
1351,江西省,新余市,渝水区,,仙来办事处,喜盛威尼斯,喜盛威尼斯,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区仙来办事处喜盛威尼斯,114.949303,27.790791,"[{'name': '新余发布', 'url': ''}]",-1
1352,江西省,新余市,渝水区,,,城北办毛家村委布上村私宅,城北办毛家村委布上村私宅,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北办毛家村委布上村私宅,114.918777,27.833191,"[{'name': '新余发布', 'url': ''}]",-1
1353,江西省,新余市,渝水区,,城北街道,名仕公馆,名仕公馆,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道名仕公馆,114.908989,27.81967,"[{'name': '新余发布', 'url': ''}]",-1
1354,江西省,新余市,渝水区,,城北街道,康盛花园,康盛花园,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道康盛花园,114.926392,27.80829,"[{'name': '新余发布', 'url': ''}]",-1
1355,江西省,新余市,渝水区,,,城北街道电厂,城北街道电厂,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道电厂,114.929428,27.82547,"[{'name': '新余发布', 'url': ''}]",-1
1356,江西省,新余市,渝水区,,城北街道,金叶花园,金叶花园,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道金叶花园,114.948563,27.79664,"[{'name': '新余发布', 'url': ''}]",-1
1357,江西省,新余市,渝水区,,城南街道,水木清华,水木清华,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城南街道水木清华,114.95105,27.799351,"[{'name': '新余发布', 'url': ''}]",-1
1358,江西省,新余市,渝水区,,城南街道,沙土地税局站北路私宅,沙土地税局站北路私宅,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城南街道沙土地税局站北路私宅,114.933037,27.811131,"[{'name': '新余发布', 'url': ''}]",-1
1359,江西省,新余市,渝水区,,,时代华城,时代华城,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区时代华城,114.954002,27.812651,"[{'name': '新余发布', 'url': ''}]",-1
1360,江西省,新余市,渝水区,,,沙土乡贯早村,沙土乡贯早村,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区沙土乡贯早村,114.927391,27.82522,"[{'name': '新余发布', 'url': ''}]",-1
1361,江西省,新余市,渝水区,,仙来办事处,喜盛威尼斯23栋1单元,喜盛威尼斯23栋1单元,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区仙来办事处喜盛威尼斯23栋1单元,114.94941,27.79112,"[{'name': '新余发布', 'url': ''}]",-1
1362,江西省,新余市,渝水区,,城北街道,新余日报社家属楼2栋1单元,新余日报社家属楼2栋1单元,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道新余日报社家属楼2栋1单元,114.915222,27.822041,"[{'name': '新余发布', 'url': ''}]",-1
1363,江西省,新余市,渝水区,,城北街道桥背管理处,长埠堎村小组,长埠堎村小组,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道桥背管理处长埠堎村小组,114.930893,27.8165,"[{'name': '新余发布', 'url': ''}]",-1
1364,江西省,新余市,渝水区,,城北街道,电厂生活区14栋2单元,电厂生活区14栋2单元,-1,-1,-1,-1,-1,2,-1,-1,江西省新余市渝水区城北街道电厂生活区14栋2单元,114.92881,27.825907,"[{'name': '新余发布', 'url': ''}]",-1
1365,江西省,新余市,渝水区,,城北街道,里木塘4栋1单元,里木塘4栋1单元,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道里木塘4栋1单元,114.905052,27.823271,"[{'name': '新余发布', 'url': ''}]",-1
1366,江西省,新余市,渝水区,,城南街道,公园1号6栋,公园1号6栋,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城南街道公园1号6栋,114.951263,27.800261,"[{'name': '新余发布', 'url': ''}]",-1
1367,江西省,新余市,渝水区,,城南街道茶山口社区,玉紫北路党校小区,玉紫北路党校小区,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城南街道茶山口社区玉紫北路党校小区,114.94194,27.804581,"[{'name': '新余发布', 'url': ''}]",-1
1368,江西省,新余市,渝水区,,,刘家村委刘家村,刘家村委刘家村,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区罗坊镇刘家村委刘家村,115.092857,27.865049,"[{'name': '新余发布', 'url': ''}]",-1
1369,江西省,新余市,渝水区,,城北街道,交通银行一大院,交通银行一大院,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道交通银行一大院,114.917397,27.820999,"[{'name': '新余发布', 'url': ''}]",-1
1370,江西省,新余市,渝水区,,城北街道,半岛豪园,半岛豪园,-1,-1,-1,-1,-1,2,-1,-1,江西省新余市渝水区城北街道半岛豪园,114.942108,27.831882,"[{'name': '新余发布', 'url': ''}]",-1
1371,江西省,新余市,渝水区,,城北街道,明珠花园,明珠花园,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道明珠花园,114.907043,27.82065,"[{'name': '新余发布', 'url': ''}]",-1
1372,江西省,新余市,渝水区,,城北街道,盛德世纪花园,盛德世纪花园,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道盛德世纪花园,114.892021,27.819071,"[{'name': '新余发布', 'url': ''}]",-1
1373,江西省,新余市,渝水区,,城北街道,青竹园,青竹园,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道青竹园,114.924019,27.807659,"[{'name': '新余发布', 'url': ''}]",-1
1374,江西省,新余市,渝水区,,城北街道,鸿发苑,鸿发苑,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道鸿发苑,114.93866,27.81241,"[{'name': '新余发布', 'url': ''}]",-1
1375,江西省,新余市,渝水区,,城南街道,五交化公司宿舍,五交化公司宿舍,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城南街道五交化公司宿舍,114.95137,27.79726,"[{'name': '新余发布', 'url': ''}]",-1
1376,江西省,新余市,渝水区,,城南街道,钻石花苑,钻石花苑,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城南街道钻石花苑,114.936928,27.79505,"[{'name': '新余发布', 'url': ''}]",-1
1377,江西省,新余市,渝水区,,,白水塘小区,白水塘小区,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区白水塘小区,114.995392,27.826145,"[{'name': '新余发布', 'url': ''}]",-1
1378,江西省,新余市,渝水区,,城东办,景江花园25栋3单元,景江花园25栋3单元,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城东办景江花园25栋3单元,114.946571,27.828159,"[{'name': '新余发布', 'url': ''}]",-1
1379,江西省,新余市,渝水区,,城东办,绿江南小区2栋1单元,绿江南小区2栋1单元,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城东办绿江南小区2栋1单元,114.952927,27.82295,"[{'name': '新余发布', 'url': ''}]",-1
1380,江西省,新余市,渝水区,,城北街道北湖中路,园田居小区2栋1单元,园田居小区2栋1单元,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道北湖中路园田居小区2栋1单元,114.92405,27.823628,"[{'name': '新余发布', 'url': ''}]",-1
1381,江西省,新余市,渝水区,,城北街道,名仕公馆18栋,名仕公馆18栋,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道名仕公馆18栋,114.908989,27.81967,"[{'name': '新余发布', 'url': ''}]",-1
1382,江西省,新余市,渝水区,,城北街道,铁路后三村14栋1单元,铁路后三村14栋1单元,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区城北街道铁路后三村14栋1单元,114.905052,27.823271,"[{'name': '新余发布', 'url': ''}]",-1
1383,江西省,新余市,渝水区,,新钢街道,苗圃星城12栋2单元,苗圃星城12栋2单元,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区新钢街道苗圃星城12栋2单元,114.934799,27.793617,"[{'name': '新余发布', 'url': ''}]",-1
1384,江西省,新余市,渝水区,,新钢街道,苗圃星城35栋1单元,苗圃星城35栋1单元,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区新钢街道苗圃星城35栋1单元,114.934799,27.793617,"[{'name': '新余发布', 'url': ''}]",-1
1385,江西省,新余市,渝水区,,仙来办事处,珠珊村小组,珠珊村小组,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区珠珊村委仙来办事处珠珊村小组,114.950821,27.77697,"[{'name': '新余发布', 'url': ''}]",-1
1386,江西省,新余市,渝水区,,袁河办事处,钢都现代城8栋2单元,钢都现代城8栋2单元,-1,-1,-1,-1,-1,1,-1,-1,江西省新余市渝水区袁河办事处钢都现代城8栋2单元,114.921996,27.796906,"[{'name': '新余发布', 'url': ''}]",-1
1387,江西省,赣州市,于都县,于都县,,,岩背村,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市于都县罗坳镇岩背村,115.271957,25.93684,[],-1
1388,江西省,赣州市,于都县,于都县,,,茅坪村,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市于都县罗坳镇茅坪村,115.25856,25.923429,[],-1
1389,江西省,赣州市,会昌县,会昌县,,,文武坝镇,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市会昌县文武坝镇,115.8041,25.60084,[],-1
1390,江西省,赣州市,会昌县,会昌县,,,洞头乡,-1,-1,-1,-1,-1,3,-1,-1,江西省赣州市会昌县洞头乡,115.915802,25.30566,[],-1
1391,江西省,赣州市,南康区,,蓉江街道,,蓉江街道,-1,-1,-1,-1,-1,2,-1,-1,江西省赣州市南康区蓉江街道,114.752518,25.65765,[],-1
1392,江西省,赣州市,安远县,安远县,,,欣山镇,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市安远县欣山镇,115.394371,25.138531,[],-1
1393,江西省,赣州市,章贡区,,,丽江豪庭,丽江豪庭,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市章贡区丽江豪庭,114.953873,25.815109,[],-1
1394,江西省,赣州市,章贡区,,南外街道,怡景嘉苑,怡景嘉苑,-1,-1,-1,-1,-1,3,-1,-1,江西省赣州市章贡区南外街道怡景嘉苑,114.93306,25.84289,[],-1
1395,江西省,赣州市,章贡区,,南外街道,红旗大道,红旗大道,-1,-1,-1,-1,-1,3,-1,-1,江西省赣州市章贡区南外街道红旗大道,114.938591,25.84939,[],-1
1396,江西省,赣州市,章贡区,,南外街道,金樽花园,金樽花园,-1,-1,-1,-1,-1,2,-1,-1,江西省赣州市章贡区南外街道金樽花园,114.925003,25.84683,[],-1
1397,江西省,赣州市,章贡区,,,华城名苑,华城名苑,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市章贡区水南镇华城名苑,114.931488,25.818371,[],-1
1398,江西省,赣州市,赣县区,于都县,,,岩背村,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市赣县区于都县罗坳镇岩背村,115.271957,25.93684,[],-1
1399,江西省,赣州市,赣县区,,,文德家园,文德家园,-1,-1,-1,-1,-1,2,-1,-1,江西省赣州市赣县区梅林镇文德家园,115.01207,25.88356,[],-1
1400,江西省,赣州市,赣县区,,,,樟木新村,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市赣县区江口镇樟木新村,115.128731,25.952793,[],-1
1401,江西省,赣州市,赣县区,,,,江口圩富民路,-1,-1,-1,-1,-1,2,-1,-1,江西省赣州市赣县区江口镇江口圩富民路,115.1381,25.957239,[],-1
1402,江西省,赣州市,赣县区,,,,江口村,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市赣县区江口镇江口村,115.131241,25.9522,[],-1
1403,江西省,赣州市,赣县区,,,,杨洞村,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市赣县区茅店镇杨洞村,115.025513,25.97823,[],-1
1404,江西省,赣州市,赣州经开区,,,,蟠龙镇,-1,-1,-1,-1,-1,1,-1,-1,江西省赣州市赣州经开区蟠龙镇,114.87236,25.831499,[],-1
1405,江西省,赣州市,龙南县,龙南县,,,杨村镇,-1,-1,-1,-1,-1,2,-1,-1,江西省赣州市龙南县杨村镇,114.617706,24.6257,[],-1
1406,江西省,上饶市,万年县,万年县,,,杨家村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市万年县齐埠乡杨家村,116.872559,28.715931,[],-1
1407,江西省,上饶市,余干县,余干县,南昌大道,,南昌大道,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市余干县南昌大道,116.694672,28.70751,[],-1
1408,江西省,上饶市,余干县,余干县,,,东兴村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市余干县洪家嘴乡东兴村,116.664268,28.695629,[],-1
1409,江西省,上饶市,余干县,余干县,,上海花园小区,上海花园小区,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市余干县玉亭镇上海花园小区,116.685112,28.70483,[],-1
1410,江西省,上饶市,余干县,,,干越社区,干越社区,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市余干县玉亭镇干越社区,116.712051,28.674843,[],-1
1411,江西省,上饶市,信州区,,东市街道,中山路箭道巷,中山路箭道巷,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市信州区东市街道中山路箭道巷,117.97907,28.44511,[],-1
1412,江西省,上饶市,信州区,,东市街道,箭道巷,箭道巷,-1,-1,-1,-1,-1,2,-1,-1,江西省上饶市信州区东市街道箭道巷,117.977829,28.44573,[],-1
1413,江西省,上饶市,信州区,,,中山路156号,中山路156号,-1,-1,-1,-1,-1,2,-1,-1,江西省上饶市信州区中山路156号,117.979087,28.44549,[],-1
1414,江西省,上饶市,信州区,,,,狮山村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市信州区朝阳镇狮山村,118.009102,28.41872,[],-1
1415,江西省,上饶市,信州区,,茅家岭街道,翰林印象,翰林印象,-1,-1,-1,-1,-1,2,-1,-1,江西省上饶市信州区茅家岭街道翰林印象,117.985321,28.423941,[],-1
1416,江西省,上饶市,信州区,,西市街道,铁路新村,铁路新村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市信州区西市街道铁路新村,117.96376,28.453514,[],-1
1417,江西省,上饶市,婺源县,婺源县,星江路,,星江路,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市婺源县星江路,117.864563,29.24819,[],-1
1418,江西省,上饶市,婺源县,婺源县,,,前段村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市婺源县江湾镇前段村,118.137909,29.3356,[],-1
1419,江西省,上饶市,婺源县,婺源县,,,沱口村,-1,-1,-1,-1,-1,2,-1,-1,江西省上饶市婺源县浙源乡沱口村,117.843842,29.45532,[],-1
1420,江西省,上饶市,婺源县,婺源县,蚺城街道,君尚名府,君尚名府,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市婺源县蚺城街道君尚名府,117.858597,29.23263,[],-1
1421,江西省,上饶市,广丰区,,丰溪街道,卧龙城,卧龙城,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区丰溪街道卧龙城,118.178352,28.42878,[],-1
1422,江西省,上饶市,广丰区,,丰溪街道,巴黎庄园,巴黎庄园,-1,-1,-1,-1,-1,3,-1,-1,江西省上饶市广丰区丰溪街道巴黎庄园,118.186096,28.41468,[],-1
1423,江西省,上饶市,广丰区,,丰溪街道,芦洲大道,芦洲大道,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区丰溪街道芦洲大道,118.177979,28.420731,[],-1
1424,江西省,上饶市,广丰区,,,紫坞,紫坞,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区五都镇紫坞,118.241631,28.38961,[],-1
1425,江西省,上饶市,广丰区,,,,李家村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区大南镇李家村,118.230049,28.612221,[],-1
1426,江西省,上饶市,广丰区,,,水角大温组,水角大温组,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区大石乡水角大温组,118.192657,28.403299,[],-1
1427,江西省,上饶市,广丰区,,大石街道,大石头村,大石头村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区大石街道大石头村,118.198151,28.40793,[],-1
1428,江西省,上饶市,广丰区,,大石街道,龙井安,龙井安,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区大石街道龙井安,118.203674,28.406294,[],-1
1429,江西省,上饶市,广丰区,,永丰街道,南街12号,南街12号,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区永丰街道南街12号,118.198311,28.428471,[],-1
1430,江西省,上饶市,广丰区,,永丰街道,南街付家弄,南街付家弄,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区永丰街道南街付家弄,118.198311,28.428471,[],-1
1431,江西省,上饶市,广丰区,,永丰街道,螺蛳山,螺蛳山,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区永丰街道螺蛳山,118.198311,28.428471,[],-1
1432,江西省,上饶市,广丰区,,永丰街道,铜钹山大道,铜钹山大道,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广丰区永丰街道铜钹山大道,118.187859,28.45545,[],-1
1433,江西省,上饶市,广信区,,旭日街道,绿野星城,绿野星城,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广信区旭日街道绿野星城,117.909187,28.44017,[],-1
1434,江西省,上饶市,广信区,,旭日街道,翰园小区,翰园小区,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广信区旭日街道翰园小区,117.922722,28.43116,[],-1
1435,江西省,上饶市,广信区,,,,廖家村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市广信区田墩镇廖家村,118.113998,28.30858,[],-1
1436,江西省,上饶市,德兴市,,,,立新村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市德兴市泗洲镇立新村,117.652046,29.03517,[],-1
1437,江西省,上饶市,德兴市,,,花桥镇北小区,花桥镇北小区,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市德兴市花桥镇北小区,117.720512,28.93025,[],-1
1438,江西省,上饶市,玉山县,玉山县,冰溪街道,凤凰城,凤凰城,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市玉山县冰溪街道凤凰城,118.235168,28.654875,[],-1
1439,江西省,上饶市,玉山县,玉山县,,,车头村,-1,-1,-1,-1,-1,3,-1,-1,江西省上饶市玉山县四股桥乡车头村,118.241241,28.73065,[],-1
1440,江西省,上饶市,玉山县,玉山县,,,石牌村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市玉山县岩瑞镇石牌村,118.322929,28.749519,[],-1
1441,江西省,上饶市,鄱阳县,鄱阳县,,,尧山村,-1,-1,-1,-1,-1,2,-1,-1,江西省上饶市鄱阳县双港镇尧山村,116.60907,29.05591,[],-1
1442,江西省,上饶市,鄱阳县,鄱阳县,,,南滨村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县古县渡镇南滨村,116.883339,29.14308,[],-1
1443,江西省,上饶市,鄱阳县,鄱阳县,,,占家村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县四十里街镇占家村,116.789787,29.08526,[],-1
1444,江西省,上饶市,鄱阳县,鄱阳县,,,四甲陈,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县四十里街镇四甲陈,116.771523,29.108061,[],-1
1445,江西省,上饶市,鄱阳县,鄱阳县,四十里街,镇四甲陈村,镇四甲陈村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县四十里街镇四甲陈村,116.739082,29.086227,[],-1
1446,江西省,上饶市,鄱阳县,鄱阳县,,,暖水村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县四十里街镇暖水村,116.739052,29.0954,[],-1
1447,江西省,上饶市,鄱阳县,鄱阳县,,,老屋村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县四十里街镇老屋村,116.771523,29.108061,[],-1
1448,江西省,上饶市,鄱阳县,鄱阳县,,,陈高家村,-1,-1,-1,-1,-1,2,-1,-1,江西省上饶市鄱阳县昌州乡陈高家村,116.896927,29.34972,[],-1
1449,江西省,上饶市,鄱阳县,鄱阳县,,,陈高村,-1,-1,-1,-1,-1,2,-1,-1,江西省上饶市鄱阳县昌州乡陈高村,116.823303,29.044661,[],-1
1450,江西省,上饶市,鄱阳县,鄱阳县,,,陈高村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县昌洲乡陈高村,116.823303,29.044661,[],-1
1451,江西省,上饶市,鄱阳县,鄱阳县,,,毛家村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县莲湖乡毛家村,116.545761,29.017452,[],-1
1452,江西省,上饶市,鄱阳县,鄱阳县,,谢家滩镇4班,谢家滩镇4班,-1,-1,-1,-1,-1,2,-1,-1,江西省上饶市鄱阳县谢家滩镇4班,116.727028,29.48259,[],-1
1453,江西省,上饶市,鄱阳县,鄱阳县,,,三潼镇,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县谢家滩镇三潼镇,116.666222,29.470663,[],-1
1454,江西省,上饶市,鄱阳县,鄱阳县,,,余畈村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县谢家滩镇余畈村,116.640312,29.51173,[],-1
1455,江西省,上饶市,鄱阳县,鄱阳县,,,十二班村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县谢家滩镇十二班村,116.727028,29.48259,[],-1
1456,江西省,上饶市,鄱阳县,鄱阳县,,,田铺村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县谢家滩镇田铺村,116.735573,29.48086,[],-1
1457,江西省,上饶市,鄱阳县,鄱阳县,,,东湖新村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县鄱阳镇东湖新村,116.680946,28.986959,[],-1
1458,江西省,上饶市,鄱阳县,鄱阳县,,丽湖星城,丽湖星城,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县鄱阳镇丽湖星城,116.69577,29.008051,[],-1
1459,江西省,上饶市,鄱阳县,鄱阳县,,,新民小区,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县鄱阳镇新民小区,116.673599,28.9853,[],-1
1460,江西省,上饶市,鄱阳县,鄱阳县,,,朱家桥村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县鄱阳镇朱家桥村,116.7202,28.99626,[],-1
1461,江西省,上饶市,鄱阳县,鄱阳县,,,桃花源纪,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县鄱阳镇桃花源纪,116.699944,28.984859,[],-1
1462,江西省,上饶市,鄱阳县,鄱阳县,,百亩千户小区,百亩千户小区,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县鄱阳镇百亩千户小区,116.698792,29.012598,[],-1
1463,江西省,上饶市,鄱阳县,鄱阳县,,,绿野花园,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县鄱阳镇绿野花园,116.690681,29.013309,[],-1
1464,江西省,上饶市,鄱阳县,鄱阳县,,,道汊村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县鄱阳镇道汊村,116.765404,29.036261,[],-1
1465,江西省,上饶市,鄱阳县,鄱阳县,,,虹东路,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县饶丰镇虹东路,116.822052,28.953541,[],-1
1466,江西省,上饶市,鄱阳县,鄱阳县,,,高家圩村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市鄱阳县鸦鹊湖乡高家圩村,116.612328,29.34029,[],-1
1467,江西省,上饶市,铅山县,铅山县,,,车盘村,-1,-1,-1,-1,-1,1,-1,-1,江西省上饶市铅山县武夷山镇车盘村,117.816727,28.0012,[],-1
1468,河南省,信阳市,光山县,光山县,,,独山村,-1,-1,-1,-1,-1,1,-1,-1,河南省信阳市光山县仙居乡独山村,114.625732,32.051281,"[{'name': '信阳市卫生健康委员会', 'url': ''}]",-1
1469,河南省,信阳市,光山县,光山县,,,十里棚吴明村,-1,-1,-1,-1,-1,1,-1,-1,河南省信阳市光山县十里棚吴明村,114.882339,32.080688,"[{'name': '信阳市卫生健康委员会', 'url': ''}]",-1
1470,河南省,信阳市,光山县,光山县,,城关一中,城关一中,-1,-1,-1,-1,-1,1,-1,-1,河南省信阳市光山县城关一中,114.906815,32.004074,"[{'name': '信阳市卫生健康委员会', 'url': ''}]",-1
1471,河南省,信阳市,光山县,光山县,,,胡店村,-1,-1,-1,-1,-1,1,-1,-1,河南省信阳市光山县斛山乡胡店村,114.971642,31.977592,"[{'name': '信阳市卫生健康委员会', 'url': ''}]",-1
