Country,Province,City,AllOrToday,confirm,suspect,dead,heal
中国,宁夏,宁东管委会,All,1,0,0,1
中国,台湾,,All,39,0,1,9
中国,台湾,,Today,2,,,
中国,台湾,地区待确认,All,39,0,1,9
中国,台湾,地区待确认,Today,2,,,
中国,青海,,All,18,0,0,18
中国,青海,,Today,0,,,
中国,青海,西宁,All,15,0,0,15
中国,青海,海北州,All,3,0,0,3
中国,澳门,,All,10,0,0,8
中国,澳门,地区待确认,All,10,0,0,8
中国,西藏,,All,1,0,0,1
中国,西藏,,Today,0,,,
中国,西藏,地区待确认,All,1,0,0,1
韩国,,,All,3150,0,13,24
钻石号邮轮,,,All,705,0,6,0
意大利,,,All,653,0,17,45
伊朗,,,All,270,0,26,49
日本本土,,,All,240,0,5,1
新加坡,,,All,102,0,0,72
德国,,,All,66,0,0,16
美国,,,All,60,0,0,3
科威特,,,All,43,0,0,0
泰国,,,All,42,0,0,28
法国,,,All,38,0,2,12
巴林,,,All,33,0,0,0
澳大利亚,,,All,23,0,0,15
马来西亚,,,All,23,0,0,15
阿联酋,,,All,19,0,0,5
英国,,,All,16,0,0,8
越南,,,All,16,0,0,16
西班牙,,,All,13,0,0,2
加拿大,,,All,13,0,0,4
瑞典,,,All,7,0,0,0
伊拉克,,,All,6,0,0,0
阿曼,,,All,6,0,0,0
挪威,,,All,6,0,0,0
瑞士,,,All,6,0,0,0
以色列,,,All,6,0,0,1
俄罗斯,,,All,5,0,0,2
印度,,,All,3,0,0,3
菲律宾,,,All,3,0,1,1
奥地利,,,All,3,0,0,0
希腊,,,All,3,0,0,0
克罗地亚,,,All,3,0,0,0
丹麦,,,All,3,0,0,0
黎巴嫩,,,All,3,0,0,0
芬兰,,,All,2,0,0,1
比利时,,,All,1,0,0,1
阿尔及利亚,,,All,1,0,0,0
北马其顿,,,All,1,0,0,0
荷兰,,,All,1,0,0,0
阿富汗,,,All,1,0,0,0
尼泊尔,,,All,1,0,0,1
爱沙尼亚,,,All,1,0,0,0
柬埔寨,,,All,1,0,0,1
罗马尼亚,,,All,1,0,0,0
巴西,,,All,1,0,0,0
斯里兰卡,,,All,1,0,0,1
格鲁吉亚,,,All,1,0,0,0
