province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,article_source,lng,lat,source,distance,date_saved
湖南省,益阳市,赫山区,,,北美阳光城,北美阳光城,-1,-1,-1,-1,-1,1,-1,-1,湖南省益阳市赫山区北美阳光城,"[{'title': '截至2月11日24时，益阳新增确诊病例4例，具体分布情况公布', 'url': 'https://mp.weixin.qq.com/s/t0zwhwSoOgmKMaXbvzItsQ'}]",112.362846,28.57799,"[{'name': '益阳发布', 'url': ''}]",-1,02-13
湖南省,衡阳市,常宁市,常宁市,培元办事处南塘街,,培元办事处南塘街,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市常宁市培元办事处南塘街,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.401382,26.390169,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,珠晖区,,,鸿源大厦,鸿源大厦,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市珠晖区鸿源大厦,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.62039,26.89456,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,石鼓区,,,龙腾大厦,龙腾大厦,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市石鼓区龙腾大厦,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.614288,26.909941,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,祁东县,祁东县,,腾龙路B栋,腾龙路B栋,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市祁东县归阳镇腾龙路B栋,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.19017,26.54483,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,祁东县,祁东县,,灵官居委会德胜组,灵官居委会德胜组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市祁东县灵官镇灵官居委会德胜组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",111.963371,26.72191,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,,横岭村7组,横岭村7组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市公平圩镇横岭村7组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.874,26.18001,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,,广兴驾校,广兴驾校,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市广兴驾校,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.829659,26.448391,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,水东江街道办事处,新竹村13组,新竹村13组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市水东江街道办事处新竹村13组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.8725,26.41777,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,水东江街道办事处,竹市村11组,竹市村11组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市水东江街道办事处竹市村11组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.8725,26.41777,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,水东江街道办事处,里王村5组,里王村5组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市水东江街道办事处里王村5组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.9282,26.41996,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,,水东江铜锣洲,水东江铜锣洲,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市水东江铜锣洲,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.881538,26.42803,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,水东街街道,东江13组,东江13组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市水东街街道东江13组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",113.152847,26.62269,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,,东星村14组,东星村14组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市泗门镇东星村14组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.914101,26.33709,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,,遥田新村,遥田新村,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市遥田新村,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.857498,26.560301,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,,红星居委会,红星居委会,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市遥田镇红星居委会,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.852661,26.553379,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,耒阳市,耒阳市,,湖德村7组,湖德村7组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市耒阳市马水镇湖德村7组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",113.0574,26.65329,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,蒸湘区,,,尚书房,尚书房,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市蒸湘区尚书房,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.556717,26.89398,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,蒸湘区,,,棕榈园四期,棕榈园四期,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市蒸湘区棕榈园四期,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.56234,26.90867,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,蒸湘区,,,沐林美郡,沐林美郡,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市蒸湘区沐林美郡,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.572258,26.903999,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,蒸湘区,,,洋洲丽苑,洋洲丽苑,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市蒸湘区洋洲丽苑,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.564621,26.887581,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,蒸湘区,,,润泽上邸,润泽上邸,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市蒸湘区润泽上邸,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.569107,26.899771,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,蒸湘区,,,衡阳名郡,衡阳名郡,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市蒸湘区衡阳名郡,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.598007,26.88685,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡东县,衡东县,,踏冲村17组,踏冲村17组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡东县三樟镇踏冲村17组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.996994,27.356043,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡东县,衡东县,,雷市村6组,雷市村6组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡东县新塘镇雷市村6组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.869118,27.18082,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡东县,衡东县,,洣水镇中学,洣水镇中学,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡东县洣水镇洣水镇中学,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.977699,27.196239,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡东县,衡东县,,滨江社区居委会,滨江社区居委会,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡东县洣水镇滨江社区居委会,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.949638,27.08182,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡东县,衡东县,,荷塘村11组,荷塘村11组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡东县石湾镇荷塘村11组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.948753,27.27676,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡东县,衡东县,,李家垅村2组,李家垅村2组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡东县霞流镇李家垅村2组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.891899,27.15192,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡东县,衡东县,,洋塘村4组和7组,洋塘村4组和7组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡东县霞流镇洋塘村4组和7组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.887138,27.13933,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡东县,衡东县,,光明村21组,光明村21组,-1,-1,-1,-1,-1,1,-1,-1,湖南省衡阳市衡东县石湾镇光明村21组,"[{'title': '关注！2月8日我市新增的确诊病例，他们居住在这些地方', 'url': 'https://mp.weixin.qq.com/s/7QPPMWUXNAi8BIe6Dh7V8w'}]",112.95578,27.29615,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡南县,衡南县,,,柿子村,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡南县相市乡柿子村,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.83947,26.710751,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡南县,衡南县,,川口片区将军村胜利组,川口片区将军村胜利组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡南县花桥镇川口片区将军村胜利组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",113.017982,26.895149,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡南县,衡南县,,渚溪村总管组,渚溪村总管组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡南县花桥镇渚溪村总管组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.980461,26.821699,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡南县,衡南县,,高新村三义组,高新村三义组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡南县花桥镇高新村高新村三义组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.997017,26.831409,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡南县,衡南县,,同古村新铺里,同古村新铺里,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡南县茅市镇同古村新铺里,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.330933,26.640381,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡南县,衡南县,,双溪村骚冲组,双溪村骚冲组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡南县鸡笼镇双溪村骚冲组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.22007,26.872431,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡南县,衡南县,,赤堰村良头冲组,赤堰村良头冲组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡南县鸡笼镇赤堰村良头冲组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.243828,26.875839,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡南县,衡南县,,赤堰村邓湾组,赤堰村邓湾组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡南县鸡笼镇赤堰村邓湾组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.25721,26.87739,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡山县,衡山县,,,双渡村,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡山县东湖镇双渡村,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.588333,27.28974,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡山县,衡山县,,塘湾村老湾组,塘湾村老湾组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡山县东湖镇塘湾村老湾组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.567001,27.273609,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡山县,衡山县,,杉木桥村农科组,杉木桥村农科组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡山县东湖镇杉木桥村农科组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.639877,27.322309,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡山县,衡山县,,,立新村,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡山县东湖镇立新村,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.631699,27.31126,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡山县,衡山县,,灯山村15组,灯山村15组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡山县岭坡乡灯山村15组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.719414,27.36936,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡山县,衡山县,,新源村11组,新源村11组,-1,-1,-1,-1,-1,1,-1,-1,湖南省衡阳市衡山县长江镇新源村11组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}, {'title': '关注！2月8日我市新增的确诊病例，他们居住在这些地方', 'url': 'https://mp.weixin.qq.com/s/7QPPMWUXNAi8BIe6Dh7V8w'}]",112.937111,27.294189,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡山县,衡山县,,,胜利村,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡山县长江镇胜利村,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.897133,27.30497,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,,韭菜村杏子组,韭菜村杏子组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县井头镇韭菜村杏子组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.1978,26.949631,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,长岭村,,长岭村,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县台源镇柳树村长岭村,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.389153,27.07774,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,,,易市村,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县岘山镇易市村,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.25666,26.90867,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,,大马组,大马组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县岘山镇易市村大马组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.25666,26.90867,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,易市街,,易市街,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县岘山镇易市街,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.255943,26.910198,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,,百叶村老堰组,百叶村老堰组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县岘山镇百叶村老堰组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.276817,26.953939,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,,金风大队干部组,金风大队干部组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县岘山镇金风大队干部组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.301857,26.928619,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,,欧家组,欧家组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县岘山镇阳塘村欧家组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.301857,26.928619,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,,和睦村凤凰堂组,和睦村凤凰堂组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县渣江镇和睦村凤凰堂组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.407242,27.18059,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,中心北路,,中心北路,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县西渡镇中心北路,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.37899,26.967609,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,,星联村柏树村,星联村柏树村,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县西渡镇星联村柏树村,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.316292,26.964251,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,衡阳县,衡阳县,,长龙村晓湾组,长龙村晓湾组,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市衡阳县长安乡长龙村晓湾组,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.355751,27.09989,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,衡阳市,雁峰区,,,白沙工业园金龙小区,白沙工业园金龙小区,-1,-1,-1,-1,-1,-1,-1,-1,湖南省衡阳市雁峰区白沙工业园金龙小区,"[{'title': '紧急关注！衡阳市新冠肺炎确诊病例涉及小区或场所名单出来了', 'url': 'https://mp.weixin.qq.com/s/okr4unUSHxjgrNWBvQZXbA'}]",112.655205,26.8169,"[{'name': '红网', 'url': ''}]",-1,02-13
湖南省,邵阳市,北塔区,,,江北中驰一城小区,江北中驰一城小区,-1,-1,-1,-1,-1,1,-1,-1,湖南省邵阳市北塔区江北中驰一城小区,"[{'title': '权威发布丨邵阳86例确诊病例信息', 'url': 'https://mp.weixin.qq.com/s/GbLxzvtbNE8LvsnvDsuvOQ'}]",111.453278,27.25491,"[{'name': '邵阳市卫生健康委员会', 'url': ''}, {'name': '双清区人民政府', 'url': ''}]",-1,02-13
湖南省,邵阳市,北塔区,,,鱼苗场小区,鱼苗场小区,-1,-1,-1,-1,-1,1,-1,-1,湖南省邵阳市北塔区江北广场鱼苗场小区,"[{'title': '权威发布丨邵阳86例确诊病例信息', 'url': 'https://mp.weixin.qq.com/s/GbLxzvtbNE8LvsnvDsuvOQ'}]",111.45652,27.24123,"[{'name': '邵阳市卫生健康委员会', 'url': ''}, {'name': '双清区人民政府', 'url': ''}]",-1,02-13
湖南省,邵阳市,双清区,双清区,兴隆街道,机电市场紫薇社区居委会,机电市场紫薇社区居委会,-1,-1,-1,-1,-1,2,-1,-1,湖南省邵阳市双清区兴隆街道机电市场紫薇社区居委会,"[{'title': '权威发布丨邵阳86例确诊病例信息', 'url': 'https://mp.weixin.qq.com/s/GbLxzvtbNE8LvsnvDsuvOQ'}, {'title': '权威发布丨邵阳86例确诊病例信息', 'url': 'https://mp.weixin.qq.com/s/GbLxzvtbNE8LvsnvDsuvOQ'}]",111.510979,27.24872,"[{'name': '邵阳市卫生健康委员会', 'url': ''}, {'name': '双清区人民政府', 'url': ''}]",-1,02-13
湖南省,邵阳市,双清区,双清区,小江湖街道,田江路机机械厂家属楼,田江路机机械厂家属楼,-1,-1,-1,-1,-1,1,-1,-1,湖南省邵阳市双清区小江湖街道田江路机机械厂家属楼,"[{'title': '权威发布丨邵阳86例确诊病例信息', 'url': 'https://mp.weixin.qq.com/s/GbLxzvtbNE8LvsnvDsuvOQ'}]",111.489342,27.25296,"[{'name': '邵阳市卫生健康委员会', 'url': ''}, {'name': '双清区人民政府', 'url': ''}]",-1,02-13
