province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,release_date,article_source,id,lng,lat,doc_id,source,communitytype,distance,date_saved
安徽省,合肥市,包河区,,,兴丰苑小区,兴丰苑小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区兴丰苑小区,,"[{'title': '2月8日合肥市新型冠状病毒肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17724747.html'}]",3704014b0a31570e4c3848fcd2bbfb48,117.293159,31.850479,90000052_3704014b0a31570e4c3848fcd2bbfb48,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,巢湖市,巢湖市,凤凰山街道,城市之光C区,城市之光C区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市巢湖市凤凰山街道城市之光C区,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",76cd82a00f389ddd0ed688c00c896ea8,117.87793,31.61656,90000052_76cd82a00f389ddd0ed688c00c896ea8,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,巢湖市,巢湖市,,武山居委会,武山居委会,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市巢湖市槐林镇武山居委会,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",5189159d170481980433f0d1523b2515,117.612274,31.420982,90000052_5189159d170481980433f0d1523b2515,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐江县,庐江县,冶父山社区,,冶父山社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县冶父山镇冶父山社区,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",0c67064f581efa2fa8c9f26c3f722b0e,117.333885,31.269855,90000052_0c67064f581efa2fa8c9f26c3f722b0e,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐江县,庐江县,,,施丰村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县同大镇施丰村,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",28950a98de13fd5d4824f9db4a64d178,117.29203,31.476749,90000052_28950a98de13fd5d4824f9db4a64d178,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐江县,庐江县,,翠绿园,翠绿园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县庐城镇翠绿园,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",6ac3ab687141acc13b48cb825b610525,117.294563,31.257862,90000052_6ac3ab687141acc13b48cb825b610525,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐江县,庐江县,,,城池村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县柯坦镇城池村,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",1a029169b63d00582ffa43180b3b28dc,117.185913,31.189911,90000052_1a029169b63d00582ffa43180b3b28dc,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐江县,庐江县,,,新中村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县矾山镇新中村,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",a14b54158c1664cab231204a79305ee1,117.432388,31.06563,90000052_a14b54158c1664cab231204a79305ee1,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐江县,庐江县,,,吉桥村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县罗河镇吉桥村,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",fac62829901f5511e0179119a7564b47,117.237877,31.06312,90000052_fac62829901f5511e0179119a7564b47,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐江县,庐江县,,,鲍店村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县罗河镇鲍店村,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",a7953ed01a68aa954aaaae4fba4058e7,117.392632,30.982321,90000052_a7953ed01a68aa954aaaae4fba4058e7,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐江县,庐江县,,,铺岗村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县金牛镇铺岗村,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",2d128aa5bb345771a68b80844ec55d49,117.169968,31.376863,90000052_2d128aa5bb345771a68b80844ec55d49,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐江县,庐江县,,,八里村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县泥河镇八里村,,"[{'title': '2月10日合肥市新冠肺炎确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17725515.html'}]",a6f8a60a3811288e9741dd39eb2a62e9,117.326378,31.066971,90000052_a6f8a60a3811288e9741dd39eb2a62e9,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐阳区,,,古城新村,古城新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区古城新村,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",ff98677e4445dc236378a51aa66eff92,117.25576,31.875839,90000052_ff98677e4445dc236378a51aa66eff92,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐阳区,,,探矿厂宿舍,探矿厂宿舍,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区探矿厂宿舍,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",9ed4c92b510c07d3e87d5440611a6bc8,117.286018,31.905523,90000052_9ed4c92b510c07d3e87d5440611a6bc8,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐阳区,,,杏林花园南区,杏林花园南区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区杏林花园南区,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",c702c5f135b1971ff6e34fc23e5d035c,117.2873,31.89435,90000052_c702c5f135b1971ff6e34fc23e5d035c,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐阳区,,,柏景湾青云轩,柏景湾青云轩,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区柏景湾青云轩,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",ee31334fdb314767f811ea71198fcd1b,117.271576,31.877001,90000052_ee31334fdb314767f811ea71198fcd1b,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐阳区,,,海亮红玺台小区,海亮红玺台小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区海亮红玺台小区,,"[{'title': '2月6日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723955.html'}]",b80418a93e304a19af1e7ea562e6fc30,117.266151,31.89242,90000052_b80418a93e304a19af1e7ea562e6fc30,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐阳区,,,海棠别院,海棠别院,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区海棠别院,,"[{'title': '2月6日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723955.html'}]",037fb618acb1bf4bb937fa1719441999,117.268982,31.893364,90000052_037fb618acb1bf4bb937fa1719441999,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐阳区,,,四泉花园南区,四泉花园南区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区四泉花园南区,,"[{'title': '2月8日合肥市新型冠状病毒肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17724747.html'}]",82679a9a1d94c051112bcb738930033f,117.253517,31.885321,90000052_82679a9a1d94c051112bcb738930033f,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐阳区,,,土产日杂公司宿舍,土产日杂公司宿舍,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区土产日杂公司宿舍,,"[{'title': '2月8日合肥市新型冠状病毒肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17724747.html'}]",f2193a21242a00639735d6d21d496a64,117.258232,31.898203,90000052_f2193a21242a00639735d6d21d496a64,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,庐阳区,,,公园西村,公园西村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区公园西村,,"[{'title': '2月10日合肥市新冠肺炎确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17725515.html'}]",8a75237c46f66e336c97d58af68b0f26,117.293198,31.86784,90000052_8a75237c46f66e336c97d58af68b0f26,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,新站区,,,合郢花园,合郢花园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区合郢花园,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",e5cd3e13425e77b7bd2db19314deef7d,117.373077,31.90399,90000052_e5cd3e13425e77b7bd2db19314deef7d,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,新站区,,,园上园公寓楼,园上园公寓楼,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区园上园公寓楼,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",b224492b84c09a7b863bbefb706ee16b,117.358513,31.887011,90000052_b224492b84c09a7b863bbefb706ee16b,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,新站区,,,家天下3期,家天下3期,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区家天下3期,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",25a24660c6e7ed2eb1cb7740daa761b8,117.324829,31.893736,90000052_25a24660c6e7ed2eb1cb7740daa761b8,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,新站区,,,新海尚宸家园,新海尚宸家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区新海尚宸家园,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",114e66d6e4e1bafe186a0fa98f117d04,117.342247,31.898899,90000052_114e66d6e4e1bafe186a0fa98f117d04,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,新站区,,,昊天园小区,昊天园小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区昊天园小区,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",3330a32cd9022dacb71600e6571d707a,117.423203,31.933254,90000052_3330a32cd9022dacb71600e6571d707a,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,新站区,,,京商商贸城,京商商贸城,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区京商商贸城,,"[{'title': '2月6日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723955.html'}]",7f8b82da3ebfaf62d08c6fe035dcb0b4,117.343521,31.928022,90000052_7f8b82da3ebfaf62d08c6fe035dcb0b4,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,新站区,,,张洼新村,张洼新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区张洼新村,,"[{'title': '2月6日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723955.html'}]",13930c0cf0064782cd6149af67f40ffb,117.319672,31.905239,90000052_13930c0cf0064782cd6149af67f40ffb,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,新站区,,,金辉悦府小区,金辉悦府小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区金辉悦府小区,,"[{'title': '2月6日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723955.html'}]",1701d81447702cb52280c498898faf27,117.324478,31.91856,90000052_1701d81447702cb52280c498898faf27,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,新站区,,,瑶海佳苑（兴华苑三期）,瑶海佳苑（兴华苑三期）,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区瑶海佳苑（兴华苑三期）,,"[{'title': '2月9日合肥市新冠肺炎确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17724921.html'}]",0e1dacdc710ccf3966fb44990e0384e8,117.322212,31.9044,90000052_0e1dacdc710ccf3966fb44990e0384e8,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,临泉花苑小区,临泉花苑小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区临泉花苑小区,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",f1dfdecb7251958a5e3d62bdceb0ccd7,117.304039,31.88673,90000052_f1dfdecb7251958a5e3d62bdceb0ccd7,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,元一名城,元一名城,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区元一名城,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",0891c854a4c2d6a5c7f6a16638829b00,117.292686,31.890617,90000052_0891c854a4c2d6a5c7f6a16638829b00,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,凤翔家园,凤翔家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区凤翔家园,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",8c8eaf65d65ced454b59159dd1412ae0,117.321709,31.87384,90000052_8c8eaf65d65ced454b59159dd1412ae0,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,华都城市花园,华都城市花园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区华都城市花园,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",4e0e28f0334247f5e7a3d3ad37c6723d,117.376839,31.86614,90000052_4e0e28f0334247f5e7a3d3ad37c6723d,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,怡馨苑,怡馨苑,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区怡馨苑,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",6c451376e3a31e90c691f7e753cbab12,117.30117,31.882,90000052_6c451376e3a31e90c691f7e753cbab12,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,恒丰嘉园,恒丰嘉园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区恒丰嘉园,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",17287027f2800db751a81561efca5982,117.324287,31.868891,90000052_17287027f2800db751a81561efca5982,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,恒大中央广场,恒大中央广场,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区恒大中央广场,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",6e5f80cd5ee1c589ea2217c7afb890e9,117.298576,31.875879,90000052_6e5f80cd5ee1c589ea2217c7afb890e9,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,斯瑞新景苑,斯瑞新景苑,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区斯瑞新景苑,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",c12f86fdf1be20f2ff2cabe12bff82fc,117.367607,31.874729,90000052_c12f86fdf1be20f2ff2cabe12bff82fc,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,新创益民家园,新创益民家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区新创益民家园,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",e5e0ccfdee570caefc7790938012ca53,117.387802,31.86816,90000052_e5e0ccfdee570caefc7790938012ca53,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,温莎国际广场,温莎国际广场,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区温莎国际广场,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",31d83497acb336da1cb1fc1375650818,117.309425,31.874451,90000052_31d83497acb336da1cb1fc1375650818,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,铜陵路工业锅炉厂宿舍,铜陵路工业锅炉厂宿舍,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区铜陵路工业锅炉厂宿舍,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",d2cddbbab768a77c036c1b0e1aed4b55,117.32357,31.869989,90000052_d2cddbbab768a77c036c1b0e1aed4b55,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,长江东路五里井17栋,长江东路五里井17栋,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区长江东路五里井17栋,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",be2e31685864836049b29e45cb3075a6,117.328751,31.867077,90000052_be2e31685864836049b29e45cb3075a6,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,芳邻家园,芳邻家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区芳邻家园,,"[{'title': '2月6日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723955.html'}]",2f5b38f4b00caab5b05fe6d3fdd12d4f,117.333656,31.873131,90000052_2f5b38f4b00caab5b05fe6d3fdd12d4f,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,合浦新村（恢复楼）,合浦新村（恢复楼）,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区大兴镇合浦新村（恢复楼）,,"[{'title': '2月7日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17724493.html'}]",599cf4a9ab1d7991019d94ab6ff68451,117.354279,31.86565,90000052_599cf4a9ab1d7991019d94ab6ff68451,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,海洲景秀世家2期,海洲景秀世家2期,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区海洲景秀世家2期,,"[{'title': '2月9日合肥市新冠肺炎确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17724921.html'}]",8ab949e998a8c04d0c8962e4eee86e57,117.36676,31.88011,90000052_8ab949e998a8c04d0c8962e4eee86e57,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,马岗社区龙岗管委会宿舍楼,马岗社区龙岗管委会宿舍楼,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区马岗社区龙岗管委会宿舍楼,,"[{'title': '2月9日合肥市新冠肺炎确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17724921.html'}]",8f0c774b3dade9716f57731884ca1c51,117.372261,31.864079,90000052_8f0c774b3dade9716f57731884ca1c51,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,红星家园,红星家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区红星家园,,"[{'title': '2月10日合肥市新冠肺炎确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17725515.html'}]",06b989840a261090a5a35f3c2f45f74e,117.308037,31.88308,90000052_06b989840a261090a5a35f3c2f45f74e,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,瑶海区,,,香江世纪名城,香江世纪名城,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区香江世纪名城,,"[{'title': '2月11日合肥市新冠肺炎确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17726093.html'}]",8238cc43ae049d03af33797094bf5c5a,117.335159,31.875299,90000052_8238cc43ae049d03af33797094bf5c5a,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
安徽省,合肥市,肥东县,肥东县,王城社区,,王城社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县八斗镇王城社区,,"[{'title': '2月5日合肥市新型冠状病毒感染的肺炎疫情确诊病例有关分布情况通报', 'url': 'http://wjw.hefei.gov.cn/ztzl/xxgzbdgrdfyyqfk/xxfb/17723463.html'}]",7e4d2882904f9584885367d33b5b4327,117.67775,32.139271,90000052_7e4d2882904f9584885367d33b5b4327,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",1,-1,02-15
