province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,lng,lat,source,distance,date_saved
安徽省,安庆市,宿松县,宿松县,,套口村五社组,套口村五社组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市宿松县复兴镇套口村五社组,116.53649899999999,29.906719,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,宿松县,宿松县,,光明社区棉麻新居小区,光明社区棉麻新居小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市宿松县孚玉镇光明社区棉麻新居小区,116.11797299999999,30.164869,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,宿松县,宿松县,,团结村新埂组,团结村新埂组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市宿松县汇口镇团结村新埂组,116.269852,29.864571,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,宿松县,宿松县,,雪镇村阳田组,雪镇村阳田组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市宿松县破凉镇雪镇村阳田组,116.170883,30.226471000000004,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,宿松县,宿松县,,马塘村余西组,马塘村余西组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市宿松县长铺镇马塘村余西组,116.184357,30.179251,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,岳西县,岳西县,,琥珀村琥珀组,琥珀村琥珀组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市岳西县冶溪镇琥珀村琥珀组,115.911377,30.739679,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,岳西县,岳西县,,下坊村宁畈组,下坊村宁畈组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市岳西县古坊乡下坊村宁畈组,115.944267,30.87841,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,岳西县,岳西县,,城东社区小城宝邸小区,城东社区小城宝邸小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市岳西县天堂镇城东社区小城宝邸小区,116.37159,30.850179999999998,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,岳西县,岳西县,,阳光小区,阳光小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市岳西县天堂镇阳光小区,116.36939199999999,30.845190000000002,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,岳西县,岳西县,,店前村李屋组,店前村李屋组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市岳西县店前镇店前村李屋组,116.01458000000001,30.72666,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,岳西县,岳西县,,皖源村河湾组,皖源村河湾组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市岳西县河图镇皖源村河湾组,115.988853,30.91498,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,岳西县,岳西县,,余河村粮油组,余河村粮油组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市岳西县白帽镇余河村粮油组,115.91455800000001,30.812019,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,怀宁县,怀宁县,,双湖村庙兴组,双湖村庙兴组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市怀宁县凉亭乡双湖村庙兴组,116.94031499999998,30.733,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,怀宁县,怀宁县,,双湖村珠林组,双湖村珠林组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市怀宁县凉亭乡双湖村珠林组,116.931808,30.743570000000002,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,怀宁县,怀宁县,,广丰村新建组,广丰村新建组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市怀宁县石牌镇广丰村新建组,116.70358999999999,30.403151,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,怀宁县,怀宁县,,鹿苑村双桂组,鹿苑村双桂组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市怀宁县马庙镇鹿苑村双桂组,116.736473,30.739179999999998,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,怀宁县,怀宁县,,高楼村团结组,高楼村团结组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市怀宁县黄墩镇高楼村团结组,116.77407099999999,30.612820000000003,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,望江县,望江县,,计渡村石闸三组,计渡村石闸三组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市望江县华阳镇计渡村石闸三组,116.715263,30.08602,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,望江县,望江县,,兴龙村,兴龙村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市望江县赛口镇兴龙村,116.78710900000002,30.351545,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,望江县,望江县,,后埠村同东屋,后埠村同东屋,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市望江县长岭镇后埠村同东屋,116.58840900000001,30.237921000000004,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,,双港镇民畈村新民组,双港镇民畈村新民组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市双港镇双港镇民畈村新民组,116.971893,30.783580999999998,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,,潘赛村西瓜组,潘赛村西瓜组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市双港镇潘赛村西瓜组,116.998283,30.801920000000003,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,文昌街道,公园社区粮食局宿舍,公园社区粮食局宿舍,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市文昌街道公园社区粮食局宿舍,116.95203400000001,31.054087,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,文昌街道,石河村大隔组,石河村大隔组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市文昌街道石河村大隔组,116.946793,31.030359000000004,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,,双墩村合胜组,双墩村合胜组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市新渡镇双墩村合胜组,116.84591699999999,30.817221000000004,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,,罗潭村罗潭组,罗潭村罗潭组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市新渡镇罗潭村罗潭组,116.889099,30.849789,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,,棋盘岭村张老屋队,棋盘岭村张老屋队,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市范岗镇棋盘岭村张老屋队,116.90801200000001,30.939409,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,龙眠街道,碧桂园小区,碧桂园小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市龙眠街道碧桂园小区,116.972771,31.06056,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,龙眠街道,长生社区三隔组,长生社区三隔组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市龙眠街道长生社区三隔组,116.972771,31.06056,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,龙眠街道,阅城国际小区,阅城国际小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市龙眠街道阅城国际小区,116.965897,31.044289000000003,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,桐城市,桐城市,龙眠街道,黄燕村横排组,黄燕村横排组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市桐城市龙眠街道黄燕村横排组,116.888329,31.104891,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,潜山市,潜山市,,水岸江南B区,水岸江南B区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市潜山市梅城镇水岸江南B区,116.584976,30.636589,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,潜山市,潜山市,,田墩新村,田墩新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市潜山市源潭镇田墩新村,116.68058799999999,30.89422,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,经开区,,菱北街道,菱建小区,菱建小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市经开区菱北街道菱建小区,117.06671899999999,30.539479999999998,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,经开区,,菱北街道,香樟里小区,香樟里小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市经开区菱北街道香樟里小区,117.06024199999999,30.53582,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,迎江区,,华中路街道,御景国际小区,御景国际小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市迎江区华中路街道御景国际小区,117.053482,30.512359999999997,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,安庆市,迎江区,,滨江街道,碧桂园1号公园小区,碧桂园1号公园小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省安庆市迎江区滨江街道碧桂园1号公园小区,117.043861,30.507849,"[{'name': '安庆市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,蚌埠市,淮上区,,,通城紫都10栋,通城紫都10栋,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市淮上区吴小街镇通城紫都10栋,117.394226,32.96909,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,淮上区,,,外滩花园20栋,外滩花园20栋,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市淮上区小蚌埠镇外滩花园20栋,117.365273,32.967940999999996,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,淮上区,,,荷花园小区一期A5号楼,荷花园小区一期A5号楼,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市淮上区小蚌埠镇荷花园小区一期A5号楼,117.37923,32.971940000000004,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,淮上区,,,,淝南村,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市淮上区梅桥镇淝南村,117.299858,33.033421000000004,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,禹会区,,,张公山二村对面郊区机关宿舍楼,张公山二村对面郊区机关宿舍楼,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市禹会区张公山街道张公山二村对面郊区机关宿舍楼,117.331947,32.925079,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,禹会区,,,张公山北门制钉厂,张公山北门制钉厂,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市禹会区张公山街道张公山北门制钉厂,117.341927,32.921089,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,禹会区,,,胜利公寓2栋,胜利公寓2栋,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市禹会区纬四街道胜利公寓2栋,117.34895300000001,32.938128999999996,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,禹会区,,,锦绣香堤B区13栋,锦绣香堤B区13栋,-1,-1,-1,-1,-1,2,-1,-1,安徽省蚌埠市禹会区钓鱼台街道锦绣香堤B区13栋,117.34844,32.91294,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,蚌山区,,,万达广场C区3号楼,万达广场C区3号楼,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市蚌山区宏业村街道万达广场C区3号楼,117.35996200000001,32.919636,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,蚌山区,,,同乐园小区8号楼,同乐园小区8号楼,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市蚌山区青年街道同乐园小区8号楼,117.36251100000001,32.942032,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,蚌山区,,,大舞台小区1栋,大舞台小区1栋,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市蚌山区青年街道大舞台小区1栋,117.36093899999999,32.940090000000005,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,龙子湖区,,,东方新天地小区18栋,东方新天地小区18栋,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市龙子湖区东升街道东方新天地小区18栋,117.38452099999999,32.948978000000004,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,龙子湖区,,,隆华小区2栋,隆华小区2栋,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市龙子湖区延安街道隆华小区2栋,117.373947,32.940353,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,龙子湖区,,,长淮路270号水科新楼,长淮路270号水科新楼,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市龙子湖区治淮街道长淮路270号水科新楼,117.37609099999999,32.951801,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
安徽省,蚌埠市,龙子湖区,,,广厦小区2栋,广厦小区2栋,-1,-1,-1,-1,-1,1,-1,-1,安徽省蚌埠市龙子湖区解放街道广厦小区2栋,117.389587,32.947708,"[{'name': '蚌埠发布', 'url': ''}]",-1,02-06
山东省,临沂市,兰山区,,柳青街道,,柳青街道,-1,-1,-1,-1,-1,6,-1,-1,山东省临沂市兰山区柳青街道,118.33876000000001,35.126823,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,兰山区,,银雀山街道,,银雀山街道,-1,-1,-1,-1,-1,2,-1,-1,山东省临沂市兰山区银雀山街道,118.332458,35.064811999999996,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,兰山区,,兰山街道,,兰山街道,-1,-1,-1,-1,-1,2,-1,-1,山东省临沂市兰山区兰山街道,118.315491,35.08971,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,河东区,,九曲街道,,九曲街道,-1,-1,-1,-1,-1,2,-1,-1,山东省临沂市河东区九曲街道,118.391769,35.068211,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,莒南县,莒南县,,,板泉镇,-1,-1,-1,-1,-1,1,-1,-1,山东省临沂市莒南县板泉镇,118.69523600000001,35.126979999999996,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,费县,费县,,,探沂镇,-1,-1,-1,-1,-1,3,-1,-1,山东省临沂市费县探沂镇,118.134743,35.203388000000004,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,郯城县,郯城县,,,郯城街道,-1,-1,-1,-1,-1,1,-1,-1,山东省临沂市郯城县郯城街道,118.36788200000001,34.630413,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,郯城县,郯城县,,,马头镇,-1,-1,-1,-1,-1,1,-1,-1,山东省临沂市郯城县马头镇,118.26561699999999,34.652190999999995,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,临沭县,临沭县,临沭街道,,临沭街道,-1,-1,-1,-1,-1,1,-1,-1,山东省临沂市临沭县临沭街道,118.662552,34.91687,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,兰陵县,兰陵县,卞庄街道,,卞庄街道,-1,-1,-1,-1,-1,1,-1,-1,山东省临沂市兰陵县卞庄街道,118.078629,34.860512,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,平邑县,平邑县,,,柏林镇,-1,-1,-1,-1,-1,1,-1,-1,山东省临沂市平邑县柏林镇,117.7668,35.523959999999995,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,沂水县,沂水县,,,许家湖镇,-1,-1,-1,-1,-1,1,-1,-1,山东省临沂市沂水县许家湖镇,118.622437,35.72443,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,沂水县,沂水县,,,道托镇,-1,-1,-1,-1,-1,1,-1,-1,山东省临沂市沂水县道托镇,118.688271,35.894939,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,临沂市,沂南县,沂南县,,,铜井镇,-1,-1,-1,-1,-1,1,-1,-1,山东省临沂市沂南县铜井镇,118.471672,35.60627,"[{'name': '临沂市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,泰安市,新泰市,,,,王家林村,-1,-1,-1,-1,-1,2,-1,-1,山东省泰安市新泰市羊流镇王家林村,117.50196799999999,36.018021000000005,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,新泰市,,幸福里小区对过,原山东电缆厂宿舍10号楼,原山东电缆厂宿舍10号楼,-1,-1,-1,-1,-1,1,-1,-1,山东省泰安市新泰市幸福里小区对过原山东电缆厂宿舍10号楼,117.76255800000001,35.91592,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,新泰市,,青云街道大洼村,,青云街道大洼村,-1,-1,-1,-1,-1,1,-1,-1,山东省泰安市新泰市青云街道大洼村,117.78161599999999,35.893799,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,高新区,,北集坡街道,安居幸福里小区,安居幸福里小区,-1,-1,-1,-1,-1,3,-1,-1,山东省泰安市高新区北集坡街道安居幸福里小区,117.119873,36.1241,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,高新区,,北集坡街道,龙泉小区,龙泉小区,-1,-1,-1,-1,-1,-1,-1,-1,山东省泰安市高新区北集坡街道龙泉小区,117.11698200000001,36.121262,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,东平县,东平县,,,东茂王村,-1,-1,-1,-1,-1,1,-1,-1,山东省泰安市东平县银山镇东茂王村,116.14830800000001,36.075039000000004,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,东平县,东平县,,,昆山村,-1,-1,-1,-1,-1,1,-1,-1,山东省泰安市东平县银山镇昆山村,116.16869399999999,36.003840999999994,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,泰山区,,,上高凤凰小区10号楼,上高凤凰小区10号楼,-1,-1,-1,-1,-1,-1,-1,-1,山东省泰安市泰山区上高凤凰小区10号楼,117.16294099999999,36.186329,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,泰山区,,上高办事处,雷诺名郡,雷诺名郡,-1,-1,-1,-1,-1,-1,-1,-1,山东省泰安市泰山区上高办事处雷诺名郡,117.168922,36.195801,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,泰山区,,,丽景花园小区1期6号楼,丽景花园小区1期6号楼,-1,-1,-1,-1,-1,1,-1,-1,山东省泰安市泰山区丽景花园小区1期6号楼,117.146033,36.197117,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,泰山区,,岱庙办事处,东湖小区,东湖小区,-1,-1,-1,-1,-1,-1,-1,-1,山东省泰安市泰山区岱庙办事处东湖小区,117.1418,36.188389,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,泰山区,,岱庙办事处,杏林佳苑2号楼,杏林佳苑2号楼,-1,-1,-1,-1,-1,-1,-1,-1,山东省泰安市泰山区岱庙办事处杏林佳苑2号楼,117.15008300000001,36.190366999999995,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,泰山区,,岱庙街道温泉路,国土资源局宿舍1号楼,国土资源局宿舍1号楼,-1,-1,-1,-1,-1,3,-1,-1,山东省泰安市泰山区岱庙街道温泉路国土资源局宿舍1号楼,117.15106200000001,36.193859,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,泰山区,,,擂鼓石花园10号楼,擂鼓石花园10号楼,-1,-1,-1,-1,-1,1,-1,-1,山东省泰安市泰山区擂鼓石花园10号楼,117.11051299999998,36.200857,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,泰山区,,泰前办事处,军星花园,军星花园,-1,-1,-1,-1,-1,-1,-1,-1,山东省泰安市泰山区泰前办事处军星花园,117.126534,36.206913,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,泰山区,,泰前办事处,泰前西村,泰前西村,-1,-1,-1,-1,-1,-1,-1,-1,山东省泰安市泰山区泰前办事处泰前西村,117.12268799999998,36.206635,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,泰山区,,泮河大街,老儿童医院宿舍,老儿童医院宿舍,-1,-1,-1,-1,-1,1,-1,-1,山东省泰安市泰山区泮河大街老儿童医院宿舍,117.110069,36.172321000000004,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,肥城市,,,大封矿宿舍18号楼,大封矿宿舍18号楼,-1,-1,-1,-1,-1,2,-1,-1,山东省泰安市肥城市大封矿宿舍18号楼,116.75302099999999,36.225681,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,泰安市,宁阳县,宁阳县,文庙街道,锦绣城1号楼,锦绣城1号楼,-1,-1,-1,-1,-1,1,-1,-1,山东省泰安市宁阳县文庙街道锦绣城1号楼,116.81810800000001,35.76897,"[{'name': '泰安发布', 'url': ''}]",-1,02-06
山东省,济南市,历下区,,,趵突泉小区一区,趵突泉小区一区,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市历下区趵突泉小区一区,117.01874,36.65865,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,历下区,,姚家街道,窑头小区,窑头小区,-1,-1,-1,-1,-1,3,-1,-1,山东省济南市历下区姚家街道窑头小区,117.07972,36.654018,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,市中区,,,中海国际社区A2区,中海国际社区A2区,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市市中区中海国际社区A2区,116.98263500000002,36.611553,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,市中区,,,中海国际社区C2区,中海国际社区C2区,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市市中区中海国际社区C2区,116.979805,36.609718,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,市中区,,,二七新村南路20号,二七新村南路20号,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市市中区二七新村南路20号,116.98795,36.62988,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,市中区,,十六里河街道万寿路,,十六里河街道万寿路,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市市中区十六里河街道万寿路,116.99820700000001,36.604240000000004,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,市中区,,,中海国际社区B3区,中海国际社区B3区,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市市中区中海国际社区B3区,116.979805,36.609718,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,市中区,,舜耕街道锦绣南路,锦绣苑,锦绣苑,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市市中区舜耕街道锦绣南路锦绣苑,117.018898,36.60154,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,槐荫区,,,美里新居小区三区,美里新居小区三区,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市槐荫区美里新居小区三区,116.94445,36.695732,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,槐荫区,,,锦绣兰庭小区12号楼,锦绣兰庭小区12号楼,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市槐荫区锦绣兰庭小区12号楼,116.91226999999999,36.678940000000004,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,槐荫区,,幸福街,泉城花园,泉城花园,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市槐荫区幸福街泉城花园,116.94294,36.678539,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,槐荫区,,经十路25366号,舜承苑西区,舜承苑西区,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市槐荫区经十路25366号舜承苑西区,116.94871499999999,36.648697,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,槐荫区,,,经五路283号院,经五路283号院,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市槐荫区经五路283号院,116.97823999999999,36.65676,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,高新区,,,黄金时代小区,黄金时代小区,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市高新区黄金时代小区,117.130669,36.669563000000004,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,天桥区,,泺南一街6号,,泺南一街6号,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市天桥区泺南一街6号,116.9914,36.71756,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,天桥区,,,河畔景苑小区,河畔景苑小区,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市天桥区河畔景苑小区,117.01165,36.717396,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,长清区,,,崮云湖乐天小区,崮云湖乐天小区,-1,-1,-1,-1,-1,1,-1,-1,山东省济南市长清区崮云湖乐天小区,116.78108200000001,36.554859,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济南市,历城区,,,锦绣澜湾小区,锦绣澜湾小区,-1,-1,-1,-1,-1,-1,-1,-1,山东省济南市历城区锦绣澜湾小区,117.05902900000001,36.705383000000005,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,任城区,,,如意家园,如意家园,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市任城区如意家园,116.628571,35.418755,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,任城区,,,如意嘉园,如意嘉园,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市任城区如意嘉园,116.631699,35.417519,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,兖州区,,,奎星苑,奎星苑,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市兖州区奎星苑,116.833717,35.542389,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,兖州区,,,奎星苑小区,奎星苑小区,-1,-1,-1,-1,-1,5,-1,-1,山东省济宁市兖州区奎星苑小区,116.833717,35.542389,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
