,date,start,end,type,no,no_sub,memo,pos_start,pos_end,source,who
608,2020-01-27,,,5,赣J66653,10:35,,绿荫广场,塞纳印象,http://www.px.ccoo.cn/forum/thread-11137551-1-1.html,萍乡在线
609,2020-01-27,,,5,西安604路,,1人确诊,大差市,兴庆公园北门,https://mp.weixin.qq.com/s?src=11&timestamp=1581738783&ver=2159&signature=OQcqURbRCLnzgJAeGqJYfabBJ5dgMVVnxjSXFY3JHdcGAYIqvPMNGloCCnh-QuVzHMRZOfXz6ll49lg7lyl1s3yv0ey*8vsg1dlhWPcd5ihDr9qKb3ChKpwp0feIYIoQ&new=1,陕西广播电视台今日点击
610,2020-01-27,,,5,西安43路,,1人确诊,兴庆公园北门,大差市,https://mp.weixin.qq.com/s?src=11&timestamp=1581738783&ver=2159&signature=OQcqURbRCLnzgJAeGqJYfabBJ5dgMVVnxjSXFY3JHdcGAYIqvPMNGloCCnh-QuVzHMRZOfXz6ll49lg7lyl1s3yv0ey*8vsg1dlhWPcd5ihDr9qKb3ChKpwp0feIYIoQ&new=1,陕西广播电视台今日点击
611,2020-01-27,,,5,西安公交251路,,,郁家庄站,锦园小区站,https://m.weibo.cn/1644855075/4472351641101130,华商网
612,2020-01-27,,,5,重庆11路,,1人确诊,江山龙苑,金泉阳光花园,http://mini.eastday.com/a/200211073025565.html,网信重庆
613,2020-01-27,,,5,重庆9路,10:43,,观音岩中加小学,江山龙苑,https://mp.weixin.qq.com/s/qhq2GIYzk1Dia0Ylr26w9A,大渝网
614,2020-01-27,,,5,沈阳327路,14:00,,中国医科大学附属第一医院,苏家屯,https://weibo.com/1058106635/ItQQUotfw?refer_flag=1001030103_&type=comment#_rnd1581488081689,沈阳日报
615,2020-01-27,,,6,陕AD76701,西安,1人确诊,西安,西安,https://baijiahao.baidu.com/s?id=1657768486460168309&wfr=spider&for=pc,环球网
616,2020-01-27,,,6,司机微信号：为你等候,,下午,锦州市中心医院,锦州医科大学附属一院,https://mp.weixin.qq.com/s/QARBKJFXYK4TkwUv-CgjWw,辽沈晚报
617,2020-01-27,,,6,司机微信号：丹弟,,,锦州市元都大酒店,锦州市中心医院,https://mp.weixin.qq.com/s/QARBKJFXYK4TkwUv-CgjWw,辽沈晚报
618,2020-01-27,,,6,司机微信号：崔如竟,,,,凌河区牡丹社区服务站,https://mp.weixin.qq.com/s/QARBKJFXYK4TkwUv-CgjWw,辽沈晚报
619,2020-01-27,,,6,鹤岗,,1人确诊,市人民医院发热门诊,党校,https://baijiahao.baidu.com/s?id=1657936960946793630&wfr=spider&for=pc,东北网
620,2020-01-27,,,6,沈阳,,1人确诊,中国医科大学盛京医院,中国医科大学附属第一医院,https://view.inews.qq.com/a/20200212A0DKU100?uid=news_news_antip&app=newslite, 黑龙江晨报
621,2020-01-27,,,6,司机微信号：丹** (见原始来源),,,锦州市元都大酒店,锦州市中心医院,https://mp.weixin.qq.com/s/QARBKJFXYK4TkwUv-CgjWw,辽沈晚报
622,2020-01-27,,,6,司机微信号：崔** (见原始来源),,,,凌河区牡丹社区服务站,https://mp.weixin.qq.com/s/QARBKJFXYK4TkwUv-CgjWw,辽沈晚报
623,2020-01-27,,,6,网约车 渝A672YV,,网约车 ,,,https://mp.weixin.qq.com/s/rUWpiqkjD80NAkHXtWqYsw,大渝网
624,2020-01-27,,,6,渝A672YV,,网约车 ,,,https://mp.weixin.qq.com/s/rUWpiqkjD80NAkHXtWqYsw,大渝网
625,2020-01-27,,,6,陕AD04981,陕西,1人确诊,高新辖区,西安交大一附院,http://kuaibao.qq.com/s/20200204A0J46P00?refer=spider,新京报
626,2020-01-27,,,6,司机微信号：为** (见原始来源),,下午,锦州市中心医院,锦州医科大学附属一院,https://mp.weixin.qq.com/s/QARBKJFXYK4TkwUv-CgjWw,辽沈晚报
627,2020-01-27,,,6,哈尔滨,,1人确诊,不详,富华建筑安装有限公司,https://mp.weixin.qq.com/s?src=11&timestamp=1581744774&ver=2159&signature=8xFoY69BDutMTBDGgbXZ*EOCAezL6atoKqivw8WTembc6UN19J1wtjj9vmq-b1JshJU1ZsVIC4*tlebAQkavAOBrEZRwroTy79yj465KtCPyPNtKNW07axYc-w2vX5wt&new=1,哈尔滨发布
628,2020-01-27,,,6,辽AGV203,沈阳,1人确诊,大通湖街,贵和街,http://www.sohu.com/a/370817116_119889,辽沈晚报
629,2020-01-26,,,1,TR134,,,新加坡,西安,https://mp.weixin.qq.com/s/jEBlMLCgSTD9AcpcV1yRtg?3dfcaad8534cf7c3e77759346285068a,央视新闻
630,2020-01-26,,,1,CZ6481,,,深圳,哈尔滨,https://mp.weixin.qq.com/s/RPfahGQ_Gg483fv3Bah4BQ,人民日报
631,2020-01-26,,,1,CA4385,,,贵阳,郑州,https://mp.weixin.qq.com/s/RPfahGQ_Gg483fv3Bah4BQ,人民日报
632,2020-01-26,,,1,FD428,,,芭堤雅,贵阳,https://m.weibo.cn/1973634817/4465340043663624,贵州都市报
633,2020-01-26,,,1,SL922,,,曼谷,南京,https://m.weibo.cn/status/4465369836180550?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,中国新闻周刊
634,2020-01-26,,,1,FD326,,,曼谷,南京,https://m.weibo.cn/2656274875/4465368288873938,央视新闻
635,2020-01-26,,,1,CZ6567,,,郑州,重庆,https://mp.weixin.qq.com/s/u5x_ZbqJJ-GBTDJ3UJiSdw,大渝网
636,2020-01-26,,,1,GS6635,,,呼和浩特,沈阳,https://mp.weixin.qq.com/s/D1y5bj-w3B3AxDVP_eCnKA,鞍山共青团
637,2020-01-26,,,1,MF870,,,,哈尔滨,https://card.weibo.com/article/m/show/id/2309404468372174668152?_wb_client_=1,人民日报
638,2020-01-26,,,1,CZ3968,,,上海浦东,长沙黄花,https://mp.weixin.qq.com/s/arSpzLD1RoWv7tYFwJxhqw,人民日报
639,2020-01-26,,,1,CZ3774,,,济南遥墙,常德桃花源,https://mp.weixin.qq.com/s/arSpzLD1RoWv7tYFwJxhqw,人民日报
640,2020-01-26,,,1,TR106,,,新加坡,广州,https://m.weibo.cn/status/4470399095619339?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,广州日报
641,2020-01-26,,,1,MF8184,,厦航MF8184 不详,北京,长沙,https://baijiahao.baidu.com/s?id=1657519110595051038&wfr=spider&for=pc,华声在线
642,2020-01-26,,,1,CZ6404,,南航CZ6404 1人确诊,云南,桃仙机场,https://mp.weixin.qq.com/s?src=11&timestamp=1580825606&ver=2138&signature=K2qBrjZ0JgqfNp7Pw0zEhlQnjaZUX8LG*Y2BJIOYmQUKmFRvDpgSCY7Qki0OvNCRahV1jjmeOPe5h4p*T4baDhDkFOS5jMP2fIQISq9fU2NdDT-LHuH0w7gAVGOtsXXA&new=1,沈阳晚报
643,2020-01-26,,,1,CZ6406,,,昆明,沈阳,http://www.yingkou.gov.cn/001/001002/001002001/20200204/c5fbbd0a-ec77-44cb-9951-90113d63614f.html,营口市人民政府
644,2020-01-26,,,1,MU2706,,东航MU2706 1人确诊,昆明,南京,https://mp.weixin.qq.com/s?src=11&timestamp=1580824796&ver=2138&signature=Ng0J8Gqe7yTwrGkrp1S4FsyK3mx3We2dxie1fiuyhhT9la8BKYE4HSN0bPEvOhy0IdELMDH3L7tqFDF6OGqJUmu09V8-AStLEezMtYcH3EMK3jdS7kcNnNzycYbD1BUi&new=1,大江晚报
645,2020-01-26,,,1,D7318,,,吉隆坡,天津,https://news.html5.qq.com/share/714884605039251776,元宝山区公安分局
646,2020-01-26,,,1,MU5450,,,昆明,重庆,https://mp.weixin.qq.com/s/rUWpiqkjD80NAkHXtWqYsw,大渝网
647,2020-01-26,,,1,TS6635,,津航TS6635 2人确诊,呼和浩特,沈阳,https://view.inews.qq.com/a/20200206A0LC8S00?uid=news_news_antip&app=newslite,沈阳晚报
648,2020-01-26,,,1,CA834,,国航CA834 2人确诊,南京,上海,https://baijiahao.baidu.com/s?id=1658659437670252270&wfr=spider&for=pc,潇湘晨报
649,2020-01-26,,,1,MF8148,,座位：53A,北京,长沙,https://wap.peopleapp.com/article/rmh11215778/rmh11215778,人民日报
650,2020-01-26,,,1,NS8148/MF8148,,,北京首都,长沙黄花,https://m.weibo.cn/1900661044/4469736165694592,湖南交通频道官方微博
651,2020-01-26,,,1,G52805,,中航G52805 不详,重庆,老挝万象,https://baijiahao.baidu.com/s?id=1658042226604197129&wfr=spider&for=pc,国际在线
652,2020-01-26,,,2,C2900,8号车厢,,郑州,焦作,https://mp.weixin.qq.com/s/RPfahGQ_Gg483fv3Bah4BQ,人民日报
653,2020-01-26,,,2,K9011,11车厢,1人确诊,长沙,汕头,https://society.huanqiu.com/article/9CaKrnKppfz,环球网
654,2020-01-26,,,2,D2198,3号车厢,,汉口,宁波,https://m.weibo.cn/status/4465279461588768?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,六安新周报
655,2020-01-26,,,2,G649,,乘务员，当班,合肥南,广州南,http://wjw.huaibei.gov.cn/xxfb/tzgg/55971291.html,淮北市卫生健康委员会
656,2020-01-26,,,2,G1526,6号车厢,座次011C、011B,,,https://m.weibo.cn/1900661044/4469736165694592,湖南交通频道官方微博
657,2020-01-26,,,2,G6162,3车厢,1人确诊,怀化南,深圳北,https://society.huanqiu.com/article/9CaKrnKppfz,环球网
658,2020-01-26,,,2,D1538,,,昆明南,信阳东,http://hnxywjw.gov.cn/a/news/tongzhi/2020/0203/4621.html,信阳市卫生健康委员会
659,2020-01-26,,,2,K209,4号车厢,,赣州大余,广州,https://mp.weixin.qq.com/s/H147n3N947r6ZLVF6holZQ,微凉都
660,2020-01-26,,,2,K436,14号车厢,座位：007D,东安东,武昌,https://weibo.com/2803301701/ItrrukNIJ?refer_flag=1001030103_&type=comment#_rnd1581305952819,人民日报
661,2020-01-26,,,2,Z186,,,广东河源,沈阳北,https://weibo.com/1058106635/ItQQUotfw?refer_flag=1001030103_&type=comment#_rnd1581488081689,沈阳日报
