,trafficType,trafficNum,startEndStation,trainPath,trafficTime,detail,evidenceDocUrl,updateTime
657,火车,K1510,"[""菏泽"",""巨野""]","[""菏泽"",""巨野""]",2020-01-23,5号车厢,https://m.weibo.cn/status/4468570098935082?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
658,火车,T180,"[""武昌"",""菏泽""]","[""广州"",""韶关东"",""郴州"",""衡阳"",""株洲"",""长沙"",""岳阳"",""阜阳"",""菏泽"",""济宁"",""兖州"",""泰山"",""济南""]",2020-01-23,9号车厢,https://m.weibo.cn/status/4468570098935082?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
659,火车,G1773,"[""咸宁北"",""长沙南""]","[""上海虹桥"",""苏州北"",""常州北"",""丹阳北"",""南京南"",""合肥南"",""金寨"",""岳阳东"",""长沙南""]",2020-01-23,5号车厢,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovfkgz/2020/0203/68329.html,2020-02-25 22:51
660,火车,G421,"[""长沙南"",""桂林北""]","[""北京西"",""高碑店东"",""石家庄"",""邯郸东"",""安阳东"",""郑州东"",""漯河西"",""驻马店西"",""信阳东"",""岳阳东"",""长沙南"",""株洲西"",""衡阳东"",""祁东"",""祁阳"",""永州"",""全州南"",""兴安北"",""桂林北"",""柳州"",""来宾北"",""宾阳"",""南宁东""]",2020-01-23,16号车厢,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovfkgz/2020/0203/68329.html,2020-02-25 22:51
661,火车,K141,"[""重庆西"",""南宁""]","[""成都"",""遂宁"",""重庆西"",""贵阳"",""麻尾"",""金城江"",""宜州"",""柳州"",""来宾"",""南宁""]",2020-01-23,加3车厢,https://weibo.com/5692872461/Isx1t6vJb?refer_flag=1001030103_&type=comment#_rnd1580784094601,2020-02-25 22:51
662,火车,D8265,"[""桂林北"",""贺州""]","[""南宁东"",""宾阳"",""来宾北"",""柳州"",""永福南"",""桂林"",""桂林北"",""恭城"",""贺州""]",2020-01-23,3号车厢,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovfkgz/2020/0203/68329.html,2020-02-25 22:51
663,汽车,辽AGV203,"["""",""""]","["""",""""]",2020-01-23,,https://m.weibo.cn/status/4468667175831861?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
664,航班,PN6388,"[""库尔勒"",""重庆""]","[""库尔勒"",""重庆""]",2020-01-23,,http://www.cqwl.gov.cn/ztlm/news/2020-2/2055_96337.shtml,2020-02-25 22:51
665,火车,G532,"[""武汉"",""石家庄""]","[""深圳北"",""虎门"",""广州南"",""韶关"",""郴州西"",""长沙南"",""信阳东"",""郑州东"",""鹤壁东"",""邯郸东"",""高邑西"",""石家庄""]",2020-01-23,11号车厢,https://mp.weixin.qq.com/s/3fRWhrwigdIio1lHhNvwbg,2020-02-25 22:51
666,火车,D5973,"[""恩施"",""利川""]","[""汉口"",""荆州"",""枝江北"",""宜昌东"",""巴东"",""建始"",""恩施"",""利川""]",2020-01-23,4号车厢,https://mp.weixin.qq.com/s/nC-zuwAc01kpCd9d6OPfxQ,2020-02-25 22:51
667,火车,D3154,"[""武汉"",""扬州""]","[""汉口"",""红安西"",""麻城北"",""六安"",""合肥南"",""扬州"",""泰州"",""姜堰"",""海安"",""南通""]",2020-01-23,13号车厢,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202001/02cfb553fc524aa09d2cce49fd0d0877.shtml,2020-02-25 22:51
668,火车,D9281,"[""汉口"",""恩施""]","[""汉口"",""荆州"",""宜昌东"",""巴东"",""恩施""]",2020-01-23,2号车厢,https://mp.weixin.qq.com/s/nC-zuwAc01kpCd9d6OPfxQ,2020-02-25 22:51
669,火车,C1010,"[""吉林"",""长春""]","[""延吉西"",""安图西"",""敦化"",""吉林"",""龙嘉"",""长春"",""长春西""]",2020-01-23,3号车厢,http://www.liaoyuan.gov.cn/ztzl/yqfkjxs/202002/t20200201_419992.html,2020-02-25 22:51
670,火车,K1628,"[""武昌"",""郑州""]","[""南宁"",""来宾"",""柳州"",""桂林北"",""全州南"",""东安东"",""永州"",""祁阳"",""衡阳"",""长沙"",""岳阳"",""信阳"",""驻马店"",""西平"",""漯河"",""临颍"",""许昌"",""长葛"",""郑州""]",2020-01-23,5号车厢,https://m.weibo.cn/status/4468961875429495?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
671,火车,D6911,"[""哈尔滨"",""肇东""]","[""哈尔滨西"",""哈尔滨"",""肇东"",""安达"",""大庆东"",""大庆西"",""齐齐哈尔南"",""齐齐哈尔""]",2020-01-23,7号车厢,https://mp.weixin.qq.com/s/RPfahGQ_Gg483fv3Bah4BQ,2020-02-25 22:51
672,火车,G1525,"[""武汉"",""云南曲靖""]","[""武汉"",""长沙南"",""怀化南"",""贵阳北"",""曲靖北"",""昆明南""]",2020-01-23,5号车厢,https://m.weibo.cn/status/4469018247396123?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
673,火车,D3277,"[""汉口"",""厦门""]","[""汉口"",""武汉"",""葛店南"",""黄石北"",""大冶北"",""阳新"",""庐山"",""德安"",""共青城"",""南昌西"",""抚州"",""建宁县北"",""泰宁"",""将乐"",""三明北"",""莆田"",""泉州"",""厦门北""]",2020-01-23,11号车厢,http://sc.people.com.cn/n2/2020/0130/c345509-33751564.html,2020-02-25 22:51
674,火车,D6312,"[""厦门北"",""莆田""]","[""福州南"",""福州"",""闽清北"",""古田北"",""延平"",""延平西"",""三明北"",""三明"",""永安南"",""双洋"",""漳平西"",""龙岩"",""南靖"",""漳州"",""厦门北"",""泉州"",""莆田"",""福州 南""]",2020-01-23,5号车厢,https://weibo.com/3544406934/Irxgo1kio?refer_flag=1001030103_&type=comment#_rnd1580451488255,2020-02-25 22:51
675,公交,道里8路,"[""兆麟街"",""哈尔滨火车站""]","[""兆麟街"",""哈尔滨火车站""]",2020-01-23,,https://mp.weixin.qq.com/s/RPfahGQ_Gg483fv3Bah4BQ,2020-02-25 22:51
676,汽车,川R69552,"[""大河镇"",""大桥镇新井村""]","[""大河镇"",""大桥镇新井村""]",2020-01-23,,https://mp.weixin.qq.com/s/RPfahGQ_Gg483fv3Bah4BQ,2020-02-25 22:51
677,火车,D3008,"[""汉口"",""无锡""]","[""宜昌东"",""荆州"",""潜江"",""天门南"",""汉口"",""红安西"",""麻城北"",""金寨"",""六安"",""合肥南"",""全椒"",""南京南"",""镇江"",""丹阳"",""常州"",""无锡"",""苏州"",""昆山南"",""安亭北"",""上海虹桥""]",2020-01-23,,http://www.jingjiang.gov.cn/art/2020/2/2/art_7795_360548.html,2020-02-25 22:51
678,火车,G1766,"[""武汉"",""合肥""]","[""武汉"",""红安西"",""六安"",""合肥南"",""南京南"",""镇江南"",""常州北"",""无锡东"",""苏州北"",""昆山南"",""上海虹桥""]",2020-01-23,9号车厢,http://zwgk.hefei.gov.cn/public/1741/104665269.html,2020-02-25 22:51
679,汽车,苏MF2265,"[""无锡"",""靖江""]","[""无锡"",""靖江""]",2020-01-23,,http://www.jingjiang.gov.cn/art/2020/2/2/art_7795_360548.html,2020-02-25 22:51
680,火车,D3398,"[""武汉"",""江西景德镇""]","[""汉口"",""武汉"",""鄂州"",""黄石北"",""大冶北"",""阳新"",""枫林"",""瑞昌西"",""九江"",""景德镇北"",""婺源"",""黄山北"",""歙县北"",""绩溪北"",""千岛湖"",""桐庐"",""杭州东""]",2020-01-23,3号车厢,https://m.weibo.cn/status/4469281209118127?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
681,火车,C7219,"[""广州南站"",""顺德容桂站""]","[""广州南"",""容桂"",""南头"",""小榄"",""古镇"",""江门东"",""新会"",""恩平"",""阳东"",""阳江""]",2020-01-23,1号车厢,https://m.weibo.cn/status/4469468845585260?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
682,火车,G1738,"[""武汉"",""南京南""]","[""武汉"",""南京南""]",2020-01-23,14号车厢,https://weibo.com/2710077380/IsNtxe2ic?refer_flag=1001030103_,2020-02-25 22:51
683,火车,D6917,"[""哈尔滨"",""肇东""]","[""哈尔滨"",""肇东"",""大庆东"",""齐齐哈尔南""]",2020-01-23,,https://mp.weixin.qq.com/s/vAP7K76x6btaGWiGgA8RlQ,2020-02-25 22:51
684,火车,G288,"[""武汉"",""郑州""]","[""长沙南"",""岳阳东"",""信阳东"",""驻马店西"",""漯河西"",""郑州东"",""民权北"",""商丘"",""徐州东"",""宿迁"",""淮安东"",""涟水"",""连云港"",""赣榆"",""日照西"",""青岛西"",""青岛北"",""青岛""]",2020-01-23,3号车厢,https://mp.weixin.qq.com/s/vAP7K76x6btaGWiGgA8RlQ,2020-02-25 22:51
685,火车,G572,"[""黄冈"",""郑州""]","[""黄冈东"",""武汉"",""驻马店西"",""漯河西"",""郑州东"",""鹤壁东"",""安阳东"",""石家庄"",""定州东"",""涿州东"",""北京西""]",2020-01-23,5号车厢,https://mp.weixin.qq.com/s/vAP7K76x6btaGWiGgA8RlQ,2020-02-25 22:51
686,火车,G1462,"[""南昌西"",""鹰潭北""]","[""赣州西"",""兴国西"",""泰和"",""吉安西"",""丰城东"",""南昌西"",""鹰潭北"",""弋阳"",""上饶"",""衢州"",""金华"",""义乌"",""杭州东""]",2020-01-23,2号车厢,https://m.weibo.cn/3811261522/4468715380837865,2020-02-25 22:51
687,火车,G1143,"[""武汉"",""广州南""]","[""武汉"",""咸宁北"",""赤壁北"",""汨罗东"",""长沙南"",""株洲西"",""衡阳东"",""乐昌东"",""广州南""]",2020-01-23,11号车厢,https://www.zhanjiang.gov.cn/jryw/rdgz/bdxw/content/post_1047490.html,2020-02-25 22:51
688,火车,D7477,"[""广州"",""湛江西""]","[""广州南"",""新会"",""台山"",""恩平"",""阳江"",""电白"",""茂名"",""湛江西""]",2020-01-23,6号车厢,https://www.zhanjiang.gov.cn/jryw/rdgz/bdxw/content/post_1047490.html,2020-02-25 22:51
689,公交,大连39路,"[""国美电器"",""""]","[""国美电器"",""""]",2020-01-23,16:00左右,https://mp.weixin.qq.com/s/LarMiXy5Aq3DnyODDoUrlA,2020-02-25 22:51
690,公交,闽H00660D,"[""横街头"",""度假区太阳城""]","[""横街头"",""度假区太阳城""]",2020-01-23,,http://www.ljxw.gov.cn/news-93813.shtml,2020-02-25 22:51
691,公交,苏J12585,"[""童成村"",""中联汽车城""]","[""童成村"",""中联汽车城""]",2020-01-23,15:48,https://www.hkcnntv.com/index.php?c=show&id=225,2020-02-25 22:51
692,公交,重庆509路,"["""",""篆塘鱼梁村""]","["""",""篆塘鱼梁村""]",2020-01-23,,https://mp.weixin.qq.com/s/u5x_ZbqJJ-GBTDJ3UJiSdw,2020-02-25 22:51
693,公交,哈尔滨8路,"[""兆麟街站"",""哈尔滨火车站""]","[""兆麟街站"",""哈尔滨火车站""]",2020-01-23,7:00左右,https://card.weibo.com/article/m/show/id/2309404468372174668152?_wb_client_=1,2020-02-25 22:51
694,公交,闽A07258D,"[""龙田镇后山口"",""福清水南""]","[""龙田镇后山口"",""福清水南""]",2020-01-23,10:30,http://www.fuqing.gov.cn/xjwz/zwgk/gzdt/202002/t20200201_3191661.htm,2020-02-25 22:51
695,公交,衡阳125路,"[""衡阳火车站"",""白沙洲广场""]","[""衡阳火车站"",""白沙洲广场""]",2020-01-23,5:36,https://baijiahao.baidu.com/s?id=1657626832786644124&wfr=spider&for=pc&isFailFlag=1,2020-02-25 22:51
696,公交,川C19552F,"[""高硐764医院"",""公园口站""]","[""高硐764医院"",""公园口站""]",2020-01-23,,https://baijiahao.baidu.com/s?id=1656787511224719683&wfr=spider&for=pc,2020-02-25 22:51
697,公交,牡丹江4路,"[""阳明区政府"",""东一条路站""]","[""阳明区政府"",""东一条路站""]",2020-01-23,11:30,http://www.hrbtv.net/folder477/2020-02-01/414260.html,2020-02-25 22:51
698,火车,K2046,"[""西安"",""兴城""]","[""西安"",""渭南"",""灵宝"",""三门峡西"",""三门峡"",""洛阳"",""巩义"",""郑州"",""开封"",""商丘"",""菏泽"",""聊城"",""清河城"",""枣强"",""衡水"",""肃宁"",""任丘"",""霸州"",""天津"",""唐山"",""山海关"",""绥中"",""兴城"",""葫芦岛"",""锦州"",""沟帮子"",""盘锦"",""海城"",""鞍山"",""辽阳"",""沈阳"",""沈阳北""]",2020-01-23,12号车厢,https://weibo.com/2470643017/IsUBfaiCq?refer_flag=1001030103_&type=comment#_rnd1580978047813,2020-02-25 22:51
699,火车,K635,"[""武汉"",""新化""]","[""北京西"",""涿州"",""高碑店"",""保定"",""定州"",""石家庄"",""邢台"",""邯郸"",""安阳"",""鹤壁"",""新乡"",""郑州"",""漯河"",""驻马店"",""信阳"",""岳阳"",""长沙"",""湘潭"",""娄底"",""涟源"",""新化"",""溆浦"",""怀化"",""玉屏"",""福泉"",""贵阳"",""安顺"",""六盘水"",""宣威"",""曲靖"",""昆明"",""昆明南"",""玉溪""]",2020-01-23,15号车厢,https://m.weibo.cn/status/4470369048104136?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
700,汽车,黑BLD655,"["""",""""]","["""",""""]",2020-01-23,,https://m.weibo.cn/status/4470513030581279?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
701,航班,SC4956,"[""长春"",""厦门""]","[""长春"",""厦门""]",2020-01-23,10D,http://www.jl.gov.cn/szfzt/jlzxd/tzgg/202002/t20200208_6829045.html,2020-02-25 22:51
702,航班,9C8748,"[""泰国"",""长春""]","[""泰国"",""长春""]",2020-01-23,,http://www.jl.gov.cn/szfzt/jlzxd/tzgg/202002/t20200208_6829045.html,2020-02-25 22:51
703,航班,Y87533,"[""上海"",""青岛""]","[""上海"",""青岛""]",2020-01-23,,https://mp.weixin.qq.com/s/on7Qz8lIbjp-VtRa7kueBw,2020-02-25 22:51
704,航班,SC2153,"[""青岛"",""佳木斯""]","[""青岛"",""佳木斯""]",2020-01-23,,https://mp.weixin.qq.com/s/on7Qz8lIbjp-VtRa7kueBw,2020-02-25 22:51
705,火车,G4675,"[""武汉"",""长沙南""]","[""武汉"",""长沙南""]",2020-01-23,6号车厢,https://mp.weixin.qq.com/s/on7Qz8lIbjp-VtRa7kueBw,2020-02-25 22:51
706,火车,Z294,"[""新疆"",""驻马店""]","[""乌鲁木齐"",""吐鲁番北"",""鄯善北"",""哈密"",""嘉峪关"",""张掖"",""武威"",""兰州"",""定西"",""陇西"",""甘谷"",""天水"",""宝鸡"",""西安"",""郑州"",""许昌"",""漯河"",""驻马店"",""信阳""]",2020-01-23,6号车厢,https://mp.weixin.qq.com/s/on7Qz8lIbjp-VtRa7kueBw,2020-02-25 22:51
707,火车,G1692,"[""长沙南"",""厦门北""]","[""长沙南"",""萍乡北"",""宜春"",""新余北"",""高安"",""南昌西"",""鹰潭北"",""弋阳"",""上饶"",""武夷山北"",""南平市"",""建瓯西"",""福州"",""莆田"",""泉州"",""厦门北""]",2020-01-23,4号车厢,https://mp.weixin.qq.com/s/on7Qz8lIbjp-VtRa7kueBw,2020-02-25 22:51
708,火车,D3570,"[""北海"",""桂林""]","[""北海"",""合浦"",""钦州东"",""南宁"",""宾阳"",""来宾北"",""柳州"",""鹿寨北"",""永福南"",""桂林"",""桂林北"",""三江南"",""贵阳北""]",2020-01-23,1号车厢,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovfkgz/2020/0206/68493.html,2020-02-25 22:51
709,火车,D3760,"[""广州南"",""平南南""]","[""广州南"",""三水南"",""肇庆东"",""郁南"",""梧州南"",""藤县"",""平南南"",""贵港"",""来宾北"",""柳州""]",2020-01-23,7号车厢,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovfkgz/2020/0206/68493.html,2020-02-25 22:51
710,火车,G1003,"[""武汉"",""广州南""]","[""武汉"",""赤壁北"",""汨罗东"",""长沙南"",""英德西"",""广州南"",""虎门"",""深圳北""]",2020-01-23,6号车厢,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovfkgz/2020/0206/68493.html,2020-02-25 22:51
711,火车,K7459,"[""沈阳"",""四平""]","[""沈阳"",""沈阳北"",""铁岭"",""开原"",""昌图"",""四平"",""八面城"",""三江口"",""金宝屯"",""双辽"",""大林"",""通辽""]",2020-01-23,9号车厢,https://weibo.com/2762892110/It5I7ht5R?refer_flag=1001030103_&type=comment,2020-02-25 22:51
712,火车,T284/T281,"[""襄阳"",""柳州""]","[""襄阳"",""柳州""]",2020-01-23,15号车厢,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovfkgz/2020/0206/68493.html,2020-02-25 22:51
713,火车,K1473,"[""玉林"",""文地""]","[""襄阳"",""荆门"",""当阳"",""宜昌东"",""松滋"",""石门县北"",""张家界"",""吉首"",""怀化"",""融水"",""柳州"",""玉林"",""陆川"",""文地"",""河唇"",""廉江"",""遂溪"",""湛江""]",2020-01-23,15号车厢,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovfkgz/2020/0206/68493.html,2020-02-25 22:51
714,汽车,鄂Q7Z888,"[""宜昌"",""巴东""]","[""宜昌"",""巴东""]",2020-01-23,18:00,https://mp.weixin.qq.com/s/Og79yrKffZeKKcvtX1t1iA,2020-02-25 22:51
715,公交,西昌13路,"[""兴景苑小区"",""名店街站""]","[""兴景苑小区"",""名店街站""]",2020-01-23,9:30,https://view.inews.qq.com/a/20200208A085OF00?uid=&chlid=news_news_cd&devid=280a563fd0821c2f&qimei=680a629031423918,2020-02-25 22:51
716,公交,巴东1路,"[""楚天路"",""聚宝盆""]","[""楚天路"",""聚宝盆""]",2020-01-23,10:00,https://mp.weixin.qq.com/s/hMA5h5gZSHoC4nqXEidobA,2020-02-25 22:51
717,公交,邯郸801路,"[""邯郸火车站"",""永年家中""]","[""邯郸火车站"",""永年家中""]",2020-01-23,13:50,https://weibo.com/2427989561/It67UaSfO?refer_flag=1001030103_&type=comment#_rnd1581060323481,2020-02-25 22:51
718,火车,G7132,"[""上海"",""铜陵""]","[""上海虹桥"",""昆山南"",""苏州"",""无锡"",""镇江"",""南京南"",""马鞍山东"",""芜湖"",""铜陵"",""池州"",""安庆""]",2020-01-23,10号车厢,https://mp.weixin.qq.com/s/_DWkRVmiNyne5Ui1k-l7TA,2020-02-25 22:51
719,火车,D1911,"[""西安"",""成都东""]","[""西安北"",""鄠邑"",""洋县西"",""汉中"",""广元"",""剑门关"",""江油北"",""江油"",""绵阳"",""德阳"",""成都东""]",2020-01-23,,https://mp.weixin.qq.com/s?__biz=MjM5MjAxNDM4MA==&mid=2666296378&idx=2&sn=48dfb6f8625c429bc163e679c4363ad0,2020-02-25 22:51
720,汽车,约13时发车班车,"[""商丘"",""宁陵县北关汽车站""]","[""商丘"",""宁陵县北关汽车站""]",2020-01-23,,https://mp.weixin.qq.com/s/_DWkRVmiNyne5Ui1k-l7TA,2020-02-25 22:51
721,火车,Z256,"[""武昌站"",""重庆""]","[""上海南"",""嘉兴"",""杭州东"",""义乌"",""金华"",""重庆北""]",2020-01-23,16号车厢,https://m.weibo.cn/status/4471061443248412?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
722,航班,CZ6099,"[""南宁"",""泰国""]","[""南宁"",""泰国""]",2020-01-23,,https://mp.weixin.qq.com/s/arSpzLD1RoWv7tYFwJxhqw,2020-02-25 22:51
723,航班,GT1093,"[""郑州"",""西双版纳""]","[""郑州"",""西双版纳""]",2020-01-23,,https://mp.weixin.qq.com/s/arSpzLD1RoWv7tYFwJxhqw,2020-02-25 22:51
724,火车,G2802,"[""贵阳北"",""镇雄以勒""]","[""昆明南"",""曲靖北"",""盘州"",""安顺西"",""贵阳北"",""大方"",""毕节"",""镇雄"",""兴文"",""乐山"",""彭山北"",""成都东""]",2020-01-23,6号车厢,https://weibo.com/1668928944/ItwrVun1A?refer_flag=1001030103_&type=comment,2020-02-25 22:51
725,火车,G403,"[""武汉"",""贵阳北""]","[""北京西"",""石家庄"",""郑州东"",""长沙南"",""怀化南"",""贵阳北"",""昆明南""]",2020-01-23,3号车厢,https://weibo.com/1668928944/ItwrVun1A?refer_flag=1001030103_&type=comment,2020-02-25 22:51
726,火车,K1624,"[""武汉"",""徐州""]","[""武昌"",""麻城"",""新县"",""光山"",""潢川"",""淮滨"",""阜阳"",""涡阳"",""淮北"",""徐州"",""邳州"",""新沂"",""东海县"",""连云港"",""连云港东""]",2020-01-23,5号车厢,https://weibo.com/1773083760/ItwFk8D66?refer_flag=1001030103_&type=comment#_rnd1581303638822,2020-02-25 22:51
727,火车,G640,"[""黄石"",""武汉""]","[""南昌西"",""庐山"",""郑州"",""洛阳龙门"",""灵宝西"",""华山北"",""西安北"",""咸阳秦都"",""杨陵南"",""宝鸡南"",""天水南"",""秦安"",""兰州西""]",2020-01-23,8号车厢,https://weibo.com/1668928944/ItwrVun1A?refer_flag=1001030103_&type=comment,2020-02-25 22:51
728,火车,G84,"[""武汉"",""郑州东""]","[""邵阳"",""娄底南"",""长沙南"",""郑州东"",""石家庄"",""北京西""]",2020-01-23,,https://mp.weixin.qq.com/s/arSpzLD1RoWv7tYFwJxhqw,2020-02-25 22:51
729,火车,G3228,"[""郑州东"",""兰考""]","[""襄阳东"",""邓州东"",""南阳东"",""平顶山西"",""郑州东"",""兰考南"",""商丘"",""徐州东"",""睢宁"",""宿迁"",""泗阳"",""淮安东"",""灌南"",""连云港"",""赣榆"",""日照西"",""董家口"",""青岛西"",""即墨北"",""莱阳"",""烟台""]",2020-01-23,,https://mp.weixin.qq.com/s/arSpzLD1RoWv7tYFwJxhqw,2020-02-25 22:51
730,汽车,宁C30056,"[""同心"",""下马关""]","[""同心"",""下马关""]",2020-01-23,,https://mp.weixin.qq.com/s/arSpzLD1RoWv7tYFwJxhqw,2020-02-25 22:51
731,汽车,宁C26100,"[""下马关"",""吴忠""]","[""下马关"",""吴忠""]",2020-01-23,,https://mp.weixin.qq.com/s/arSpzLD1RoWv7tYFwJxhqw,2020-02-25 22:51
732,汽车,豫A9311G,"[""郑州机场"",""濮阳三合宾馆""]","[""郑州机场"",""濮阳三合宾馆""]",2020-01-23,18:50,https://m.weibo.cn/status/4469867782913139?,2020-02-25 22:51
733,公交,重庆11路,"[""观音岩中国移动"",""西山车站""]","[""观音岩中国移动"",""西山车站""]",2020-01-23,10:32,https://mp.weixin.qq.com/s/qhq2GIYzk1Dia0Ylr26w9A,2020-02-25 22:51
734,公交,重庆9路,"[""观音岩中国移动"",""西山车站""]","[""观音岩中国移动"",""西山车站""]",2020-01-23,10:32,https://mp.weixin.qq.com/s/qhq2GIYzk1Dia0Ylr26w9A,2020-02-25 22:51
735,火车,G1922,"[""陕西"",""徐州""]","[""陕西"",""徐州""]",2020-01-23,,https://m.weibo.cn/status/4467263124354001?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-25 22:51
736,航班,MU2603,"[""武汉"",""贵阳""]","[""武汉"",""贵阳""]",2020-01-23,,https://m.weibo.cn/status/4471164203712014?,2020-02-25 22:51
737,航班,CA8243,"[""武汉天河机场"",""贵阳""]","[""武汉天河机场"",""贵阳""]",2020-01-23,,https://baijiahao.baidu.com/s?id=1658342976586296032&wfr=spider&for=pc,2020-02-25 22:51
738,航班,MU2014,"[""台湾"",""兰州""]","[""台湾"",""兰州""]",2020-01-23,,https://view.inews.qq.com/a/20200214A091PS00?uid=news_news_antip&app=newslite,2020-02-25 22:51
739,火车,G512,"[""武汉"",""信阳东""]","[""汉口"",""信阳东"",""驻马店西"",""郑州东"",""鹤壁东"",""安阳东"",""邢台东"",""石家庄"",""定州东"",""北京西""]",2020-01-23,10号车厢,https://mp.weixin.qq.com/s/gt3xUNRJnUvcko_S1cvKfg,2020-02-25 22:51
740,火车,K157,"[""武汉"",""祁阳""]","[""北京"",""涿州"",""徐水"",""保定"",""石家庄"",""邢台"",""邯郸"",""郑州"",""许昌"",""驻马店"",""信阳"",""岳阳"",""长沙"",""株洲"",""衡阳"",""祁东"",""祁阳"",""永州"",""东安东"",""全州南"",""兴安北"",""桂林北"",""柳州"",""贵港"",""玉林"",""陆川"",""湛江""]",2020-01-23,5号车厢,https://hn.rednet.cn/content/2020/02/04/6684279.html,2020-02-25 22:51
741,火车,K799,"[""武昌"",""汕头""]","[""南昌"",""向塘"",""樟树东"",""吉安"",""赣州"",""龙川"",""兴宁"",""梅州"",""丰顺"",""揭阳南"",""潮州"",""汕头""]",2020-01-23,,http://yy.voc.com.cn/wx/view.php?topic=32&cid=489&tid=22763,2020-02-25 22:51
742,汽车,湘AT9597,"[""长沙南"",""汉庭酒店湘春路店""]","[""长沙南"",""汉庭酒店湘春路店""]",2020-01-23,5:00,https://baijiahao.baidu.com/s?id=1658010739490973793&wfr=spider&for=pc,2020-02-25 22:51
743,火车,D2224,"[""荆州"",""合肥南""]","[""荆州"",""合肥南""]",2020-01-23,11号车厢,http://www.qlwb.com.cn/detail/11293805,2020-02-25 22:51
744,火车,G1268,"[""济南西"",""德州东""]","[""济南西"",""德州东""]",2020-01-23,6号车厢,http://www.qlwb.com.cn/detail/11293805,2020-02-25 22:51
745,火车,G7025,"[""南京"",""上海""]","[""南京"",""常州"",""无锡"",""苏州"",""上海""]",2020-01-23,5号车厢,https://js.qq.com/a/20200206/002277.htm,2020-02-25 22:51
746,火车,K435,"[""咸宁"",""衡阳""]","[""岳阳"",""长沙"",""株洲"",""衡阳"",""郴州"",""韶关东"",""广州"",""东莞东"",""惠州""]",2020-01-23,4号车厢,https://baijiahao.baidu.com/s?id=1657343772754412007&wfr=spider&for=pc,2020-02-25 22:51
747,火车,T95,"[""武汉"",""广州""]","[""武汉"",""广州""]",2020-01-23,5号车厢,https://new.qq.com/omn/20200213/20200213A0EAIJ00.html,2020-02-25 22:51
748,火车,G2990,"[""贵阳"",""凯里站""]","[""贵阳北"",""贵定北"",""凯里南"",""铜仁南"",""铜仁""]",2020-01-23,2号车厢,https://baijiahao.baidu.com/s?id=1658474243142562726&wfr=spider&for=pc,2020-02-25 22:51
749,火车,T281,"[""武汉"",""北海""]","[""乌鲁木齐"",""吐鲁番"",""鄯善"",""哈密"",""柳园"",""嘉峪关"",""酒泉"",""张掖"",""金昌"",""武威"",""兰州"",""定西"",""陇西"",""甘谷"",""天水"",""宝鸡"",""西安"",""西峡"",""内乡"",""镇平"",""南阳"",""石门县北"",""张家界"",""吉首"",""怀化"",""柳州"",""南宁""]",2020-01-23,8号车厢,https://kuaibao.qq.com/s/20200205A03THK00?refer=kb_news&coral_uin=ecd9232b3edc6bf54408cc3dcc7fc6098ba767143ffd4cc594bce9a4de198187b8&omgid=52fd8907166951c6a4e3c8fdae4aaef6&chlid=daily_timeline&atype=0,2020-02-25 22:51
750,火车,K6131,"[""岳阳"",""长沙南""]","[""昆明"",""昆明南"",""玉溪"",""通海"",""建水"",""蒙自"",""屏边"",""河口北""]",2020-01-23,6号车厢,https://mp.weixin.qq.com/s/9nOtxJs1nsP8i60XqVn98A,2020-02-25 22:51
751,汽车,苏H9693W,"[""布丁酒店"",""镇淮楼西路交通局""]","[""布丁酒店"",""镇淮楼西路交通局""]",2020-01-23,8:00,https://view.inews.qq.com/a/20200203A0AB4A00?uid=news_news_antip&app=newslite,2020-02-25 22:51
752,汽车,苏HZH605,"[""镇淮楼西路交通局"",""希尔顿浴场""]","[""镇淮楼西路交通局"",""希尔顿浴场""]",2020-01-23,9:00,https://view.inews.qq.com/a/20200203A0AB4A00?uid=news_news_antip&app=newslite,2020-02-25 22:51
